"run"	"Année"	"baseline"	"scen"	"ssp"	"recup"	"Bonifié"	"mgmt.unit"	"Superficie"	"Volume"	"Area cut"	"Vol cut"	"min_area"	"min_vol"
1	2030	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	260	4633080	260	4633080	238	4186868
1	2030	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	264	4682744	264	4682744	264	4619352
1	2030	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	272	4744612	272	4744612	264	4727607
1	2035	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	262	4723320	262	4723320	238	4186868
1	2035	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	270	4741342	270	4741342	264	4619352
1	2035	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	272	4861064	272	4861064	264	4727607
1	2040	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	240	4186868	240	4186868	238	4186868
1	2040	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	266	4727477	266	4727477	264	4619352
1	2040	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	268	4739050	268	4739050	264	4727607
1	2045	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	252	4429401	252	4429401	238	4186868
1	2045	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	266	4619352	266	4619352	264	4619352
1	2045	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	264	4727607	264	4727607	264	4727607
1	2050	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	242	4272413	242	4272413	238	4186868
1	2050	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	274	5097517	274	5097517	264	4619352
1	2050	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	282	5136285	282	5136285	264	4727607
1	2055	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	238	4346569	238	4346569	238	4186868
1	2055	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	292	5359934	292	5359934	264	4619352
1	2055	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	278	5122068	278	5122068	264	4727607
1	2060	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	284	5202457	284	5202457	238	4186868
1	2060	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	290	5500180	290	5500180	264	4619352
1	2060	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	280	5019233	280	5019233	264	4727607
1	2065	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	284	5428866	284	5428866	238	4186868
1	2065	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	286	5333754	286	5333754	264	4619352
1	2065	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	284	5311986	284	5311986	264	4727607
1	2070	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	284	5447542	284	5447542	238	4186868
1	2070	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	288	5562456	288	5562456	264	4619352
1	2070	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	290	5540872	290	5540872	264	4727607
1	2075	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	288	5685364	288	5685364	238	4186868
1	2075	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	290	5852812	290	5852812	264	4619352
1	2075	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	282	5701156	282	5701156	264	4727607
1	2080	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	290	5537299	290	5537299	238	4186868
1	2080	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	292	6032964	292	6032964	264	4619352
1	2080	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	288	5991649	288	5991649	264	4727607
1	2085	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	282	5733960	282	5733960	238	4186868
1	2085	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	283	5356602	283	5356602	264	4619352
1	2085	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	290	6180217	290	6180217	264	4727607
1	2090	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	278	5520772	278	5520772	238	4186868
1	2090	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	282	5756887	282	5756887	264	4619352
1	2090	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	280	5676002	280	5676002	264	4727607
1	2095	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	280	5521238	280	5521238	238	4186868
1	2095	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	284	5602502	284	5602502	264	4619352
1	2095	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	278	5466522	278	5466522	264	4727607
1	2100	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	266	5123176	266	5123176	238	4186868
1	2100	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	282	5888860	282	5888860	264	4619352
1	2100	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	274	5319502	274	5319502	264	4727607
1	2025	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	273	4874295	274	4826434	272	4811238
1	2025	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	271	4871131	272	4693832	269	4735058
1	2025	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	271	4853376	272	4873512	271	4792409
1	2030	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	272	4891376	266	4766718	272	4811238
1	2030	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	270	4814864	268	4841855	269	4735058
1	2030	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	273	4939879	276	4924075	271	4792409
1	2035	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	274	4853858	270	4822638	272	4811238
1	2035	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	269	4830117	262	4942865	269	4735058
1	2035	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	272	4792409	266	4708950	271	4792409
1	2040	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	273	4811238	262	4688613	272	4811238
1	2040	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	273	4735058	278	4898444	269	4735058
1	2040	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	273	4806785	274	4900600	271	4792409
1	2045	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	276	4836901	268	4806948	272	4811238
1	2045	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	277	4859286	280	4876610	269	4735058
1	2045	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	278	4802095	280	4901410	271	4792409
1	2050	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	281	4988039	276	4838320	272	4811238
1	2050	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	282	5071588	282	5224757	269	4735058
1	2050	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	282	5023407	286	5187821	271	4792409
1	2055	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	286	5198972	286	5079616	272	4811238
1	2055	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	286	5155158	290	5087684	269	4735058
1	2055	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	284	5099187	286	5176552	271	4792409
1	2060	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	287	5300966	282	5255439	272	4811238
1	2060	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	288	5337847	292	5357296	269	4735058
1	2060	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	287	5284016	286	5282185	271	4792409
1	2065	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	289	5462412	290	5332557	272	4811238
1	2065	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	288	5502669	292	5716542	269	4735058
1	2065	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	288	5540901	280	5345914	271	4792409
1	2070	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	291	5711978	288	5821067	272	4811238
1	2070	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	289	5596127	292	5810734	269	4735058
1	2070	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	288	5613530	286	5730566	271	4792409
1	2075	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	292	5874870	290	5801572	272	4811238
1	2075	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	291	5863033	292	5894935	269	4735058
1	2075	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	289	5833893	288	5649265	271	4792409
1	2080	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	293	5907234	290	5923580	272	4811238
1	2080	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	292	5962686	292	5807472	269	4735058
1	2080	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	289	5812014	288	5814204	271	4792409
1	2085	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	294	6175469	292	6499764	272	4811238
1	2085	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	292	6115330	292	6113748	269	4735058
1	2085	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	290	5922244	290	6105451	271	4792409
1	2090	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	295	6068217	294	6023522	272	4811238
1	2090	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	292	6017986	294	6137612	269	4735058
1	2090	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	290	6006552	290	6101053	271	4792409
1	2095	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	294	5937780	294	5837480	272	4811238
1	2095	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	292	6110941	296	5921304	269	4735058
1	2095	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	291	5867596	292	5749712	271	4792409
1	2100	"1"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"11161"	294	5853358	292	5877070	272	4811238
1	2100	"1"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"11161"	291	5780211	292	5946004	269	4735058
1	2100	"1"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"11161"	291	5785735	290	5601807	271	4792409
1	2025	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	280	4951608	280	4951608	256	4432332
1	2025	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	274	4820377	274	4820377	250	4352104
1	2025	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	266	4648156	266	4648156	254	4519620
1	2030	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	274	5030750	274	5030750	256	4432332
1	2030	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	276	4879754	276	4879754	250	4352104
1	2030	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	262	4769200	262	4769200	254	4519620
1	2035	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	272	4874406	272	4874406	256	4432332
1	2035	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	280	4952735	280	4952735	250	4352104
1	2035	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	266	4667680	266	4667680	254	4519620
1	2040	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	256	4432332	256	4432332	256	4432332
1	2040	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	250	4352104	250	4352104	250	4352104
1	2040	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	266	4685530	266	4685530	254	4519620
1	2045	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	274	4746673	274	4746673	256	4432332
1	2045	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	258	4559492	258	4559492	250	4352104
1	2045	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	266	4859398	266	4859398	254	4519620
1	2050	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	276	4773594	276	4773594	256	4432332
1	2050	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	258	4461354	258	4461354	250	4352104
1	2050	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	254	4519620	254	4519620	254	4519620
1	2055	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	284	5197168	284	5197168	256	4432332
1	2055	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	280	5412654	280	5412654	250	4352104
1	2055	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	258	4701853	258	4701853	254	4519620
1	2060	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	286	5323045	286	5323045	256	4432332
1	2060	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	284	5372938	284	5372938	250	4352104
1	2060	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	282	5063688	282	5063688	254	4519620
1	2065	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	284	5515878	284	5515878	256	4432332
1	2065	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	284	5345554	284	5345554	250	4352104
1	2065	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	288	5454073	288	5454073	254	4519620
1	2070	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	286	5719726	286	5719726	256	4432332
1	2070	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	286	5334745	286	5334745	250	4352104
1	2070	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	288	5750468	288	5750468	254	4519620
1	2075	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	290	5615221	290	5615221	256	4432332
1	2075	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	288	5637277	288	5637277	250	4352104
1	2075	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	292	6007088	292	6007088	254	4519620
1	2080	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	286	5817777	286	5817777	256	4432332
1	2080	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	288	5709514	288	5709514	250	4352104
1	2080	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	292	5969878	292	5969878	254	4519620
1	2085	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	284	5736277	284	5736277	256	4432332
1	2085	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	270	5680424	270	5680424	250	4352104
1	2085	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	294	5744304	294	5744304	254	4519620
1	2090	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	272	5489166	272	5489166	256	4432332
1	2090	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	268	5577246	268	5577246	250	4352104
1	2090	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	294	5841746	294	5841746	254	4519620
1	2095	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	268	5605302	268	5605302	256	4432332
1	2095	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	256	4781912	256	4781912	250	4352104
1	2095	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	294	5885385	294	5885385	254	4519620
1	2100	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	260	5212566	260	5212566	256	4432332
1	2100	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	264	4999065	264	4999065	250	4352104
1	2100	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	292	5498317	292	5498317	254	4519620
1	2025	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	273	4874295	274	4826434	272	4811238
1	2025	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	271	4871131	272	4693832	269	4735058
1	2025	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	271	4853376	272	4873512	271	4792409
1	2030	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	272	4891376	266	4766718	272	4811238
1	2030	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	270	4814864	268	4841855	269	4735058
1	2030	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	273	4939879	276	4924075	271	4792409
1	2035	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	274	4853858	270	4822638	272	4811238
1	2035	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	269	4830117	262	4942865	269	4735058
1	2035	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	272	4792409	266	4708950	271	4792409
1	2040	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	273	4811238	262	4688613	272	4811238
1	2040	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	273	4735058	278	4898444	269	4735058
1	2040	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	273	4806785	274	4900600	271	4792409
1	2045	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	276	4836901	268	4806948	272	4811238
1	2045	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	277	4859286	280	4876610	269	4735058
1	2045	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	278	4802095	280	4901410	271	4792409
1	2050	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	281	4988039	276	4838320	272	4811238
1	2050	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	282	5071588	282	5224757	269	4735058
1	2050	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	282	5023407	286	5187821	271	4792409
1	2055	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	286	5198972	286	5079616	272	4811238
1	2055	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	286	5155158	290	5087684	269	4735058
1	2055	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	284	5099187	286	5176552	271	4792409
1	2060	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	287	5300966	282	5255439	272	4811238
1	2060	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	288	5337847	292	5357296	269	4735058
1	2060	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	287	5284016	286	5282185	271	4792409
1	2065	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	289	5462412	290	5332557	272	4811238
1	2065	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	288	5502669	292	5716542	269	4735058
1	2065	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	288	5540901	280	5345914	271	4792409
1	2070	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	291	5711978	288	5821067	272	4811238
1	2070	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	289	5596127	292	5810734	269	4735058
1	2070	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	288	5613530	286	5730566	271	4792409
1	2075	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	292	5874870	290	5801572	272	4811238
1	2075	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	291	5863033	292	5894935	269	4735058
1	2075	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	289	5833893	288	5649265	271	4792409
1	2080	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	293	5907234	290	5923580	272	4811238
1	2080	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	292	5962686	292	5807472	269	4735058
1	2080	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	289	5812014	288	5814204	271	4792409
1	2085	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	294	6175469	292	6499764	272	4811238
1	2085	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	292	6115330	292	6113748	269	4735058
1	2085	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	290	5922244	290	6105451	271	4792409
1	2090	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	295	6068217	294	6023522	272	4811238
1	2090	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	292	6017986	294	6137612	269	4735058
1	2090	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	290	6006552	290	6101053	271	4792409
1	2095	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	294	5937780	294	5837480	272	4811238
1	2095	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	292	6110941	296	5921304	269	4735058
1	2095	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	291	5867596	292	5749712	271	4792409
1	2100	"1"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"11161"	294	5853358	292	5877070	272	4811238
1	2100	"1"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"11161"	291	5780211	292	5946004	269	4735058
1	2100	"1"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"11161"	291	5785735	290	5601807	271	4792409
1	2025	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"11262"	196	3731017	196	3731017	188	3540938
1	2025	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"11262"	196	3769321	196	3769321	140	2806126
1	2025	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"11262"	196	3643117	196	3643117	190	3438091
1	2030	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"11262"	194	3628132	194	3628132	188	3540938
1	2030	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"11262"	196	3575862	196	3575862	140	2806126
1	2030	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"11262"	196	3701382	196	3701382	190	3438091
1	2035	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"11262"	194	3593958	194	3593958	188	3540938
1	2035	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"11262"	196	3731921	196	3731921	140	2806126
1	2035	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"11262"	196	3575590	196	3575590	190	3438091
1	2040	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"11262"	194	3623882	194	3623882	188	3540938
1	2040	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"11262"	194	3560047	194	3560047	140	2806126
1	2040	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"11262"	196	3734952	196	3734952	190	3438091
1	2045	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"11262"	194	3540938	194	3540938	188	3540938
1	2045	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"11262"	194	3509720	194	3509720	140	2806126
1	2045	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"11262"	198	3757030	198	3757030	190	3438091
1	2050	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"11262"	196	3784582	196	3784582	188	3540938
1	2050	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"11262"	198	3775401	198	3775401	140	2806126
1	2050	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"11262"	200	3699511	200	3699511	190	3438091
1	2055	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"11262"	200	3907727	200	3907727	188	3540938
1	2055	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"11262"	194	3462799	194	3462799	140	2806126
