"mgmt.unit"	"scen"	"Année"	"spp"	"spp cut"	"spp cut vol"	"spp cut total"	"spp cut vol total"	"Prop_brut"	"Prop_brut_vol"	"Proportion"	"Proportion volume"
"6271"	"SSP2-4.5 - reserve"	2080	"Résineux"	55	981138	217	4552916	0.253	0.215	0.264666666666667	0.226666666666667
"6271"	"SSP2-4.5 - reserve"	2080	"Feuillus intolérants"	70	1281640	217	4552916	0.323	0.281	0.332666666666667	0.285666666666667
"6271"	"SSP2-4.5 - reserve"	2080	"Plantations résineuses"	44	1121292	217	4552916	0.203	0.246	0.173333333333333	0.215333333333333
"6271"	"SSP2-4.5 - reserve"	2085	"Feuillus tolérants"	54	1359052	213	4528823	0.254	0.3	0.242	0.285333333333333
"6271"	"SSP2-4.5 - reserve"	2085	"Résineux"	57	1022851	213	4528823	0.268	0.226	0.246333333333333	0.208333333333333
"6271"	"SSP2-4.5 - reserve"	2085	"Feuillus intolérants"	68	1246743	213	4528823	0.319	0.275	0.321333333333333	0.274666666666667
"6271"	"SSP2-4.5 - reserve"	2085	"Plantations résineuses"	34	900177	213	4528823	0.16	0.199	0.190666666666667	0.231333333333333
"6271"	"SSP2-4.5 - reserve"	2090	"Feuillus tolérants"	53	1360035	211	4550526	0.251	0.299	0.262333333333333	0.313666666666667
"6271"	"SSP2-4.5 - reserve"	2090	"Résineux"	46	837345	211	4550526	0.218	0.184	0.244666666666667	0.207666666666667
"6271"	"SSP2-4.5 - reserve"	2090	"Feuillus intolérants"	68	1221398	211	4550526	0.322	0.268	0.326	0.275666666666667
"6271"	"SSP2-4.5 - reserve"	2090	"Plantations résineuses"	44	1131748	211	4550526	0.209	0.249	0.167666666666667	0.203
"6271"	"SSP2-4.5 - reserve"	2095	"Feuillus tolérants"	57	1461343	202	4274982	0.282	0.342	0.269666666666667	0.323333333333333
"6271"	"SSP2-4.5 - reserve"	2095	"Résineux"	50	910660	202	4274982	0.248	0.213	0.226	0.195
"6271"	"SSP2-4.5 - reserve"	2095	"Feuillus intolérants"	68	1213774	202	4274982	0.337	0.284	0.351	0.297
"6271"	"SSP2-4.5 - reserve"	2095	"Plantations résineuses"	27	689205	202	4274982	0.134	0.161	0.153666666666667	0.184333333333333
"6271"	"SSP2-4.5 - reserve"	2100	"Feuillus tolérants"	56	1416945	203	4302829	0.276	0.329	0.279	0.3355
"6271"	"SSP2-4.5 - reserve"	2100	"Résineux"	43	810656	203	4302829	0.212	0.188	0.23	0.2005
"6271"	"SSP2-4.5 - reserve"	2100	"Feuillus intolérants"	80	1458968	203	4302829	0.394	0.339	0.3655	0.3115
"6271"	"SSP2-4.5 - reserve"	2100	"Plantations résineuses"	24	616260	203	4302829	0.118	0.143	0.126	0.152
"6271"	"SSP2-4.5 - sans feu"	2025	"Feuillus tolérants"	51	1489885	225	4687411	0.227	0.318	0.24	0.3295
"6271"	"SSP2-4.5 - sans feu"	2025	"Résineux"	86	1598134	225	4687411	0.382	0.341	0.413	0.367
"6271"	"SSP2-4.5 - sans feu"	2025	"Feuillus intolérants"	88	1599392	225	4687411	0.391	0.341	0.3465	0.303
"6271"	"SSP2-4.5 - sans feu"	2025	"Plantations résineuses"	0	0	225	4687411	0	0	0	0
"6271"	"SSP2-4.5 - sans feu"	2030	"Feuillus tolérants"	57	1650005	225	4833379	0.253	0.341	0.243666666666667	0.334333333333333
"6271"	"SSP2-4.5 - sans feu"	2030	"Résineux"	100	1901117	225	4833379	0.444	0.393	0.41	0.363666666666667
"6271"	"SSP2-4.5 - sans feu"	2030	"Feuillus intolérants"	68	1282257	225	4833379	0.302	0.265	0.346	0.301666666666667
"6271"	"SSP2-4.5 - sans feu"	2030	"Plantations résineuses"	0	0	225	4833379	0	0	0	0
"6271"	"SSP2-4.5 - sans feu"	2035	"Feuillus tolérants"	56	1595558	223	4643856	0.251	0.344	0.246	0.334666666666667
"6271"	"SSP2-4.5 - sans feu"	2035	"Résineux"	90	1658246	223	4643856	0.404	0.357	0.413333333333333	0.368666666666667
"6271"	"SSP2-4.5 - sans feu"	2035	"Feuillus intolérants"	77	1390052	223	4643856	0.345	0.299	0.338666666666667	0.295
"6271"	"SSP2-4.5 - sans feu"	2035	"Plantations résineuses"	0	0	223	4643856	0	0	0.00166666666666667	0.00133333333333333
"6271"	"SSP2-4.5 - sans feu"	2040	"Feuillus tolérants"	52	1464518	222	4585573	0.234	0.319	0.241333333333333	0.327333333333333
"6271"	"SSP2-4.5 - sans feu"	2040	"Résineux"	87	1631348	222	4585573	0.392	0.356	0.390666666666667	0.350333333333333
"6271"	"SSP2-4.5 - sans feu"	2040	"Feuillus intolérants"	82	1471517	222	4585573	0.369	0.321	0.362	0.316
"6271"	"SSP2-4.5 - sans feu"	2040	"Plantations résineuses"	1	18190	222	4585573	0.005	0.004	0.00633333333333333	0.00666666666666667
"6271"	"SSP2-4.5 - sans feu"	2045	"Feuillus tolérants"	52	1458833	218	4577998	0.239	0.319	0.235333333333333	0.317
"6271"	"SSP2-4.5 - sans feu"	2045	"Résineux"	82	1545719	218	4577998	0.376	0.338	0.371666666666667	0.337
"6271"	"SSP2-4.5 - sans feu"	2045	"Feuillus intolérants"	81	1499311	218	4577998	0.372	0.328	0.375	0.326333333333333
"6271"	"SSP2-4.5 - sans feu"	2045	"Plantations résineuses"	3	74135	218	4577998	0.014	0.016	0.0186666666666667	0.02
"6271"	"SSP2-4.5 - sans feu"	2050	"Feuillus tolérants"	51	1389259	219	4444030	0.233	0.313	0.235333333333333	0.314333333333333
"6271"	"SSP2-4.5 - sans feu"	2050	"Résineux"	76	1410717	219	4444030	0.347	0.317	0.348	0.315333333333333
"6271"	"SSP2-4.5 - sans feu"	2050	"Feuillus intolérants"	84	1466975	219	4444030	0.384	0.33	0.372666666666667	0.320333333333333
"6271"	"SSP2-4.5 - sans feu"	2050	"Plantations résineuses"	8	177079	219	4444030	0.037	0.04	0.0446666666666667	0.05
"6271"	"SSP2-4.5 - sans feu"	2055	"Feuillus tolérants"	51	1404565	218	4509471	0.234	0.311	0.233333333333333	0.307333333333333
"6271"	"SSP2-4.5 - sans feu"	2055	"Résineux"	70	1313548	218	4509471	0.321	0.291	0.327666666666667	0.296666666666667
"6271"	"SSP2-4.5 - sans feu"	2055	"Feuillus intolérants"	79	1365302	218	4509471	0.362	0.303	0.356666666666667	0.301333333333333
"6271"	"SSP2-4.5 - sans feu"	2055	"Plantations résineuses"	18	426056	218	4509471	0.083	0.094	0.0826666666666667	0.0946666666666667
"6271"	"SSP2-4.5 - sans feu"	2060	"Feuillus tolérants"	51	1348995	219	4531454	0.233	0.298	0.231666666666667	0.300666666666667
"6271"	"SSP2-4.5 - sans feu"	2060	"Résineux"	69	1278038	219	4531454	0.315	0.282	0.324666666666667	0.291
"6271"	"SSP2-4.5 - sans feu"	2060	"Feuillus intolérants"	71	1226209	219	4531454	0.324	0.271	0.329	0.273
"6271"	"SSP2-4.5 - sans feu"	2060	"Plantations résineuses"	28	678212	219	4531454	0.128	0.15	0.114333333333333	0.135333333333333
"6271"	"SSP2-4.5 - sans feu"	2065	"Feuillus tolérants"	50	1338620	219	4564718	0.228	0.293	0.225	0.287333333333333
"6271"	"SSP2-4.5 - sans feu"	2065	"Résineux"	74	1368628	219	4564718	0.338	0.3	0.317666666666667	0.279666666666667
"6271"	"SSP2-4.5 - sans feu"	2065	"Feuillus intolérants"	66	1117360	219	4564718	0.301	0.245	0.320333333333333	0.266666666666667
"6271"	"SSP2-4.5 - sans feu"	2065	"Plantations résineuses"	29	740110	219	4564718	0.132	0.162	0.136666666666667	0.166666666666667
"6271"	"SSP2-4.5 - sans feu"	2070	"Feuillus tolérants"	47	1225951	220	4529326	0.214	0.271	0.221666666666667	0.279
"6271"	"SSP2-4.5 - sans feu"	2070	"Résineux"	66	1165276	220	4529326	0.3	0.257	0.300666666666667	0.261
"6271"	"SSP2-4.5 - sans feu"	2070	"Feuillus intolérants"	74	1287332	220	4529326	0.336	0.284	0.324333333333333	0.269666666666667
"6271"	"SSP2-4.5 - sans feu"	2070	"Plantations résineuses"	33	850767	220	4529326	0.15	0.188	0.153	0.190666666666667
"6271"	"SSP2-4.5 - sans feu"	2075	"Feuillus tolérants"	49	1274682	220	4675924	0.223	0.273	0.216666666666667	0.266333333333333
"6271"	"SSP2-4.5 - sans feu"	2075	"Résineux"	58	1056964	220	4675924	0.264	0.226	0.281666666666667	0.241333333333333
"6271"	"SSP2-4.5 - sans feu"	2075	"Feuillus intolérants"	74	1308193	220	4675924	0.336	0.28	0.326666666666667	0.275333333333333
"6271"	"SSP2-4.5 - sans feu"	2075	"Plantations résineuses"	39	1036085	220	4675924	0.177	0.222	0.175333333333333	0.217666666666667
"6271"	"SSP2-4.5 - sans feu"	2080	"Feuillus tolérants"	47	1184113	221	4642506	0.213	0.255	0.228666666666667	0.272666666666667
"6271"	"SSP2-4.5 - sans feu"	2080	"Résineux"	62	1117577	221	4642506	0.281	0.241	0.271	0.231666666666667
"6271"	"SSP2-4.5 - sans feu"	2080	"Feuillus intolérants"	68	1214437	221	4642506	0.308	0.262	0.317666666666667	0.269333333333333
"6271"	"SSP2-4.5 - sans feu"	2080	"Plantations résineuses"	44	1126379	221	4642506	0.199	0.243	0.183	0.227
"6271"	"SSP2-4.5 - sans feu"	2085	"Feuillus tolérants"	55	1377057	220	4745914	0.25	0.29	0.237666666666667	0.28
"6271"	"SSP2-4.5 - sans feu"	2085	"Résineux"	59	1081248	220	4745914	0.268	0.228	0.266333333333333	0.228666666666667
"6271"	"SSP2-4.5 - sans feu"	2085	"Feuillus intolérants"	68	1260468	220	4745914	0.309	0.266	0.314666666666667	0.268333333333333
"6271"	"SSP2-4.5 - sans feu"	2085	"Plantations résineuses"	38	1027141	220	4745914	0.173	0.216	0.181666666666667	0.223333333333333
"6271"	"SSP2-4.5 - sans feu"	2090	"Feuillus tolérants"	55	1404048	220	4753662	0.25	0.295	0.26	0.306333333333333
"6271"	"SSP2-4.5 - sans feu"	2090	"Résineux"	55	1030972	220	4753662	0.25	0.217	0.255333333333333	0.219666666666667
"6271"	"SSP2-4.5 - sans feu"	2090	"Feuillus intolérants"	72	1314804	220	4753662	0.327	0.277	0.320666666666667	0.272666666666667
"6271"	"SSP2-4.5 - sans feu"	2090	"Plantations résineuses"	38	1003838	220	4753662	0.173	0.211	0.164333333333333	0.201333333333333
"6271"	"SSP2-4.5 - sans feu"	2095	"Feuillus tolérants"	61	1602203	218	4790478	0.28	0.334	0.267333333333333	0.315
"6271"	"SSP2-4.5 - sans feu"	2095	"Résineux"	54	1024818	218	4790478	0.248	0.214	0.247333333333333	0.214
"6271"	"SSP2-4.5 - sans feu"	2095	"Feuillus intolérants"	71	1317409	218	4790478	0.326	0.275	0.326666666666667	0.279333333333333
"6271"	"SSP2-4.5 - sans feu"	2095	"Plantations résineuses"	32	846048	218	4790478	0.147	0.177	0.159	0.191666666666667
"6271"	"SSP2-4.5 - sans feu"	2100	"Feuillus tolérants"	59	1504745	217	4761695	0.272	0.316	0.276	0.325
"6271"	"SSP2-4.5 - sans feu"	2100	"Résineux"	53	1003980	217	4761695	0.244	0.211	0.246	0.2125
"6271"	"SSP2-4.5 - sans feu"	2100	"Feuillus intolérants"	71	1361606	217	4761695	0.327	0.286	0.3265	0.2805
"6271"	"SSP2-4.5 - sans feu"	2100	"Plantations résineuses"	34	891364	217	4761695	0.157	0.187	0.152	0.182
"6271"	"SSP3-7.0 - reboisement"	2025	"Feuillus tolérants"	53	1551035	223	4716110	0.238	0.329	0.241	0.334
"6271"	"SSP3-7.0 - reboisement"	2025	"Résineux"	93	1717866	223	4716110	0.417	0.364	0.4085	0.36
"6271"	"SSP3-7.0 - reboisement"	2025	"Feuillus intolérants"	77	1447209	223	4716110	0.345	0.307	0.3505	0.306
"6271"	"SSP3-7.0 - reboisement"	2025	"Plantations résineuses"	0	0	223	4716110	0	0	0	0
"6271"	"SSP3-7.0 - reboisement"	2030	"Feuillus tolérants"	55	1621831	225	4778407	0.244	0.339	0.240666666666667	0.331333333333333
"6271"	"SSP3-7.0 - reboisement"	2030	"Résineux"	90	1701099	225	4778407	0.4	0.356	0.41	0.363333333333333
"6271"	"SSP3-7.0 - reboisement"	2030	"Feuillus intolérants"	80	1455477	225	4778407	0.356	0.305	0.349333333333333	0.305333333333333
"6271"	"SSP3-7.0 - reboisement"	2030	"Plantations résineuses"	0	0	225	4778407	0	0	0	0
"6271"	"SSP3-7.0 - reboisement"	2035	"Feuillus tolérants"	54	1546838	225	4740542	0.24	0.326	0.239	0.328333333333333
"6271"	"SSP3-7.0 - reboisement"	2035	"Résineux"	93	1754744	225	4740542	0.413	0.37	0.408666666666667	0.366
"6271"	"SSP3-7.0 - reboisement"	2035	"Feuillus intolérants"	78	1438960	225	4740542	0.347	0.304	0.352333333333333	0.305666666666667
"6271"	"SSP3-7.0 - reboisement"	2035	"Plantations résineuses"	0	0	225	4740542	0	0	0	0
"6271"	"SSP3-7.0 - reboisement"	2040	"Feuillus tolérants"	52	1495148	223	4667537	0.233	0.32	0.232333333333333	0.318
"6271"	"SSP3-7.0 - reboisement"	2040	"Résineux"	92	1734705	223	4667537	0.413	0.372	0.408333333333333	0.369333333333333
"6271"	"SSP3-7.0 - reboisement"	2040	"Feuillus intolérants"	79	1437684	223	4667537	0.354	0.308	0.356333333333333	0.31
"6271"	"SSP3-7.0 - reboisement"	2040	"Plantations résineuses"	0	0	223	4667537	0	0	0.003	0.00266666666666667
"6271"	"SSP3-7.0 - reboisement"	2045	"Feuillus tolérants"	50	1402831	223	4550175	0.224	0.308	0.228	0.311
"6271"	"SSP3-7.0 - reboisement"	2045	"Résineux"	89	1663787	223	4550175	0.399	0.366	0.399333333333333	0.361333333333333
"6271"	"SSP3-7.0 - reboisement"	2045	"Feuillus intolérants"	82	1445114	223	4550175	0.368	0.318	0.357333333333333	0.310666666666667
"6271"	"SSP3-7.0 - reboisement"	2045	"Plantations résineuses"	2	38443	223	4550175	0.009	0.008	0.015	0.017
"6271"	"SSP3-7.0 - reboisement"	2050	"Feuillus tolérants"	50	1370129	220	4498759	0.227	0.305	0.226333333333333	0.307333333333333
"6271"	"SSP3-7.0 - reboisement"	2050	"Résineux"	85	1556974	220	4498759	0.386	0.346	0.369666666666667	0.333666666666667
"6271"	"SSP3-7.0 - reboisement"	2050	"Feuillus intolérants"	77	1377614	220	4498759	0.35	0.306	0.358	0.306
"6271"	"SSP3-7.0 - reboisement"	2050	"Plantations résineuses"	8	194042	220	4498759	0.036	0.043	0.0453333333333333	0.053
"6271"	"SSP3-7.0 - reboisement"	2055	"Feuillus tolérants"	50	1400621	219	4528973	0.228	0.309	0.23	0.309666666666667
"6271"	"SSP3-7.0 - reboisement"	2055	"Résineux"	71	1309491	219	4528973	0.324	0.289	0.328666666666667	0.291333333333333
"6271"	"SSP3-7.0 - reboisement"	2055	"Feuillus intolérants"	78	1331721	219	4528973	0.356	0.294	0.357666666666667	0.300333333333333
"6271"	"SSP3-7.0 - reboisement"	2055	"Plantations résineuses"	20	487140	219	4528973	0.091	0.108	0.083	0.099
"6271"	"SSP3-7.0 - reboisement"	2060	"Feuillus tolérants"	52	1437865	221	4566201	0.235	0.315	0.225666666666667	0.300666666666667
"6271"	"SSP3-7.0 - reboisement"	2060	"Résineux"	61	1090482	221	4566201	0.276	0.239	0.298333333333333	0.262333333333333
"6271"	"SSP3-7.0 - reboisement"	2060	"Feuillus intolérants"	81	1372893	221	4566201	0.367	0.301	0.362333333333333	0.301
"6271"	"SSP3-7.0 - reboisement"	2060	"Plantations résineuses"	27	664961	221	4566201	0.122	0.146	0.113333333333333	0.136333333333333
"6271"	"SSP3-7.0 - reboisement"	2065	"Feuillus tolérants"	47	1246343	220	4477944	0.214	0.278	0.221666666666667	0.285333333333333
"6271"	"SSP3-7.0 - reboisement"	2065	"Résineux"	65	1158949	220	4477944	0.295	0.259	0.283666666666667	0.248
"6271"	"SSP3-7.0 - reboisement"	2065	"Feuillus intolérants"	80	1377930	220	4477944	0.364	0.308	0.350666666666667	0.292
"6271"	"SSP3-7.0 - reboisement"	2065	"Plantations résineuses"	28	694722	220	4477944	0.127	0.155	0.144	0.174666666666667
"6271"	"SSP3-7.0 - reboisement"	2070	"Feuillus tolérants"	47	1199927	218	4562128	0.216	0.263	0.212333333333333	0.264666666666667
"6271"	"SSP3-7.0 - reboisement"	2070	"Résineux"	61	1124010	218	4562128	0.28	0.246	0.288333333333333	0.251666666666667
"6271"	"SSP3-7.0 - reboisement"	2070	"Feuillus intolérants"	70	1220266	218	4562128	0.321	0.267	0.337333333333333	0.285
"6271"	"SSP3-7.0 - reboisement"	2070	"Plantations résineuses"	40	1017925	218	4562128	0.183	0.223	0.161666666666667	0.198333333333333
"6271"	"SSP3-7.0 - reboisement"	2075	"Feuillus tolérants"	45	1131885	217	4475686	0.207	0.253	0.217333333333333	0.261333333333333
"6271"	"SSP3-7.0 - reboisement"	2075	"Résineux"	63	1119092	217	4475686	0.29	0.25	0.277333333333333	0.240333333333333
"6271"	"SSP3-7.0 - reboisement"	2075	"Feuillus intolérants"	71	1254044	217	4475686	0.327	0.28	0.320333333333333	0.271666666666667
"6271"	"SSP3-7.0 - reboisement"	2075	"Plantations résineuses"	38	970665	217	4475686	0.175	0.217	0.184666666666667	0.226666666666667
"6271"	"SSP3-7.0 - reboisement"	2080	"Feuillus tolérants"	49	1212445	214	4525308	0.229	0.268	0.227	0.271333333333333
"6271"	"SSP3-7.0 - reboisement"	2080	"Résineux"	56	1017063	214	4525308	0.262	0.225	0.258	0.220333333333333
"6271"	"SSP3-7.0 - reboisement"	2080	"Feuillus intolérants"	67	1211033	214	4525308	0.313	0.268	0.315666666666667	0.268666666666667
"6271"	"SSP3-7.0 - reboisement"	2080	"Plantations résineuses"	42	1084767	214	4525308	0.196	0.24	0.199	0.24
"6271"	"SSP3-7.0 - reboisement"	2085	"Feuillus tolérants"	52	1340748	212	4571292	0.245	0.293	0.251	0.296333333333333
"6271"	"SSP3-7.0 - reboisement"	2085	"Résineux"	47	848358	212	4571292	0.222	0.186	0.225	0.191
"6271"	"SSP3-7.0 - reboisement"	2085	"Feuillus intolérants"	65	1181416	212	4571292	0.307	0.258	0.308	0.260666666666667
"6271"	"SSP3-7.0 - reboisement"	2085	"Plantations résineuses"	48	1200770	212	4571292	0.226	0.263	0.215666666666667	0.252333333333333
"6271"	"SSP3-7.0 - reboisement"	2090	"Feuillus tolérants"	57	1455363	204	4437735	0.279	0.328	0.266666666666667	0.313
"6271"	"SSP3-7.0 - reboisement"	2090	"Résineux"	39	717552	204	4437735	0.191	0.162	0.184666666666667	0.156333333333333
"6271"	"SSP3-7.0 - reboisement"	2090	"Feuillus intolérants"	62	1136330	204	4437735	0.304	0.256	0.307666666666667	0.259
"6271"	"SSP3-7.0 - reboisement"	2090	"Plantations résineuses"	46	1128490	204	4437735	0.225	0.254	0.240666666666667	0.271333333333333
"6271"	"SSP3-7.0 - reboisement"	2095	"Feuillus tolérants"	55	1415455	199	4450583	0.276	0.318	0.277666666666667	0.319
"6271"	"SSP3-7.0 - reboisement"	2095	"Résineux"	28	540660	199	4450583	0.141	0.121	0.146	0.125666666666667
"6271"	"SSP3-7.0 - reboisement"	2095	"Feuillus intolérants"	62	1172250	199	4450583	0.312	0.263	0.311333333333333	0.261333333333333
"6271"	"SSP3-7.0 - reboisement"	2095	"Plantations résineuses"	54	1322218	199	4450583	0.271	0.297	0.264666666666667	0.293666666666667
"6271"	"SSP3-7.0 - reboisement"	2100	"Feuillus tolérants"	55	1385736	198	4448959	0.278	0.311	0.277	0.3145
"6271"	"SSP3-7.0 - reboisement"	2100	"Résineux"	21	416102	198	4448959	0.106	0.094	0.1235	0.1075
"6271"	"SSP3-7.0 - reboisement"	2100	"Feuillus intolérants"	63	1178555	198	4448959	0.318	0.265	0.315	0.264
"6271"	"SSP3-7.0 - reboisement"	2100	"Plantations résineuses"	59	1468566	198	4448959	0.298	0.33	0.2845	0.3135
"6271"	"SSP3-7.0 - recup70%"	2025	"Feuillus tolérants"	56	1630648	225	4772459	0.249	0.342	0.242	0.335
"6271"	"SSP3-7.0 - recup70%"	2025	"Résineux"	88	1627442	225	4772459	0.391	0.341	0.419	0.3675
"6271"	"SSP3-7.0 - recup70%"	2025	"Feuillus intolérants"	81	1514369	225	4772459	0.36	0.317	0.3395	0.2975
"6271"	"SSP3-7.0 - recup70%"	2025	"Plantations résineuses"	0	0	225	4772459	0	0	0	0
"6271"	"SSP3-7.0 - recup70%"	2030	"Feuillus tolérants"	53	1554756	226	4738144	0.235	0.328	0.239	0.331333333333333
"6271"	"SSP3-7.0 - recup70%"	2030	"Résineux"	101	1865699	226	4738144	0.447	0.394	0.423333333333333	0.373666666666667
"6271"	"SSP3-7.0 - recup70%"	2030	"Feuillus intolérants"	72	1317689	226	4738144	0.319	0.278	0.338	0.295
"6271"	"SSP3-7.0 - recup70%"	2030	"Plantations résineuses"	0	0	226	4738144	0	0	0	0
"6271"	"SSP3-7.0 - recup70%"	2035	"Feuillus tolérants"	53	1542576	227	4764269	0.233	0.324	0.232666666666667	0.320666666666667
"6271"	"SSP3-7.0 - recup70%"	2035	"Résineux"	98	1841074	227	4764269	0.432	0.386	0.416	0.371333333333333
"6271"	"SSP3-7.0 - recup70%"	2035	"Feuillus intolérants"	76	1380619	227	4764269	0.335	0.29	0.351666666666667	0.307333333333333
"6271"	"SSP3-7.0 - recup70%"	2035	"Plantations résineuses"	0	0	227	4764269	0	0	0	0.000666666666666667
"6271"	"SSP3-7.0 - recup70%"	2040	"Feuillus tolérants"	51	1431967	222	4619475	0.23	0.31	0.234666666666667	0.32
"6271"	"SSP3-7.0 - recup70%"	2040	"Résineux"	82	1543916	222	4619475	0.369	0.334	0.401	0.361
"6271"	"SSP3-7.0 - recup70%"	2040	"Feuillus intolérants"	89	1634497	222	4619475	0.401	0.354	0.364333333333333	0.317333333333333
"6271"	"SSP3-7.0 - recup70%"	2040	"Plantations résineuses"	0	9095	222	4619475	0	0.002	0	0.00133333333333333
"6271"	"SSP3-7.0 - recup70%"	2045	"Feuillus tolérants"	54	1500264	224	4597138	0.241	0.326	0.235333333333333	0.317333333333333
"6271"	"SSP3-7.0 - recup70%"	2045	"Résineux"	90	1669987	224	4597138	0.402	0.363	0.371666666666667	0.336666666666667
"6271"	"SSP3-7.0 - recup70%"	2045	"Feuillus intolérants"	80	1417104	224	4597138	0.357	0.308	0.375	0.323666666666667
"6271"	"SSP3-7.0 - recup70%"	2045	"Plantations résineuses"	0	9783	224	4597138	0	0.002	0.018	0.022
"6271"	"SSP3-7.0 - recup70%"	2050	"Feuillus tolérants"	52	1417340	221	4491169	0.235	0.316	0.232333333333333	0.311333333333333
"6271"	"SSP3-7.0 - recup70%"	2050	"Résineux"	76	1407146	221	4491169	0.344	0.313	0.365333333333333	0.331666666666667
"6271"	"SSP3-7.0 - recup70%"	2050	"Feuillus intolérants"	81	1388649	221	4491169	0.367	0.309	0.359666666666667	0.306
"6271"	"SSP3-7.0 - recup70%"	2050	"Plantations résineuses"	12	278034	221	4491169	0.054	0.062	0.0426666666666667	0.0506666666666667
"6271"	"SSP3-7.0 - recup70%"	2055	"Feuillus tolérants"	48	1317366	217	4508859	0.221	0.292	0.229666666666667	0.304666666666667
"6271"	"SSP3-7.0 - recup70%"	2055	"Résineux"	76	1437836	217	4508859	0.35	0.319	0.321	0.289666666666667
"6271"	"SSP3-7.0 - recup70%"	2055	"Feuillus intolérants"	77	1358677	217	4508859	0.355	0.301	0.367	0.309666666666667
"6271"	"SSP3-7.0 - recup70%"	2055	"Plantations résineuses"	16	394980	217	4508859	0.074	0.088	0.0823333333333333	0.096
"6271"	"SSP3-7.0 - recup70%"	2060	"Feuillus tolérants"	51	1369534	219	4474743	0.233	0.306	0.222666666666667	0.291
"6271"	"SSP3-7.0 - recup70%"	2060	"Résineux"	59	1062696	219	4474743	0.269	0.237	0.312666666666667	0.276666666666667
"6271"	"SSP3-7.0 - recup70%"	2060	"Feuillus intolérants"	83	1426699	219	4474743	0.379	0.319	0.344666666666667	0.29
"6271"	"SSP3-7.0 - recup70%"	2060	"Plantations résineuses"	26	615814	219	4474743	0.119	0.138	0.12	0.142333333333333
"6271"	"SSP3-7.0 - recup70%"	2065	"Feuillus tolérants"	45	1191904	210	4331352	0.214	0.275	0.217	0.278
"6271"	"SSP3-7.0 - recup70%"	2065	"Résineux"	67	1185997	210	4331352	0.319	0.274	0.292333333333333	0.254
"6271"	"SSP3-7.0 - recup70%"	2065	"Feuillus intolérants"	63	1084698	210	4331352	0.3	0.25	0.333666666666667	0.279333333333333
