"mgmt.unit"	"Année"	"scen"	"Superficie"	"med_area"
"7151"	2090	"SSP2-4.5 - sans coupe"	48.4	48.4
"7151"	2095	"SSP2-4.5 - sans coupe"	91.6	48.4
"7151"	2100	"SSP2-4.5 - sans coupe"	55.6	48.4
"7151"	2025	"SSP3-7.0 - reboisement"	0	NA
"7151"	2030	"SSP3-7.0 - reboisement"	21.6	33.2
"7151"	2035	"SSP3-7.0 - reboisement"	69.6	33.2
"7151"	2040	"SSP3-7.0 - reboisement"	21.2	33.2
"7151"	2045	"SSP3-7.0 - reboisement"	69.2	33.2
"7151"	2050	"SSP3-7.0 - reboisement"	49.6	33.2
"7151"	2055	"SSP3-7.0 - reboisement"	56.4	33.2
"7151"	2060	"SSP3-7.0 - reboisement"	26.8	33.2
"7151"	2065	"SSP3-7.0 - reboisement"	33.2	33.2
"7151"	2070	"SSP3-7.0 - reboisement"	33.2	33.2
"7151"	2075	"SSP3-7.0 - reboisement"	12.4	33.2
"7151"	2080	"SSP3-7.0 - reboisement"	67.2	33.2
"7151"	2085	"SSP3-7.0 - reboisement"	102.4	33.2
"7151"	2090	"SSP3-7.0 - reboisement"	11.6	33.2
"7151"	2095	"SSP3-7.0 - reboisement"	30.4	33.2
"7151"	2100	"SSP3-7.0 - reboisement"	45.2	33.2
"7151"	2025	"SSP3-7.0 - recup70%"	0	NA
"7151"	2030	"SSP3-7.0 - recup70%"	25.6	23.2
"7151"	2035	"SSP3-7.0 - recup70%"	14	23.2
"7151"	2040	"SSP3-7.0 - recup70%"	10.8	23.2
"7151"	2045	"SSP3-7.0 - recup70%"	23.2	23.2
"7151"	2050	"SSP3-7.0 - recup70%"	96	23.2
"7151"	2055	"SSP3-7.0 - recup70%"	18.4	23.2
"7151"	2060	"SSP3-7.0 - recup70%"	60	23.2
"7151"	2065	"SSP3-7.0 - recup70%"	19.2	23.2
"7151"	2070	"SSP3-7.0 - recup70%"	19.2	23.2
"7151"	2075	"SSP3-7.0 - recup70%"	57.6	23.2
"7151"	2080	"SSP3-7.0 - recup70%"	16.8	23.2
"7151"	2085	"SSP3-7.0 - recup70%"	47.6	23.2
"7151"	2090	"SSP3-7.0 - recup70%"	8.4	23.2
"7151"	2095	"SSP3-7.0 - recup70%"	49.2	23.2
"7151"	2100	"SSP3-7.0 - recup70%"	55.2	23.2
"7151"	2025	"SSP3-7.0 - reference"	0	NA
"7151"	2030	"SSP3-7.0 - reference"	28	31.6
"7151"	2035	"SSP3-7.0 - reference"	39.6	31.6
"7151"	2040	"SSP3-7.0 - reference"	18	31.6
"7151"	2045	"SSP3-7.0 - reference"	80.8	31.6
"7151"	2050	"SSP3-7.0 - reference"	27.2	31.6
"7151"	2055	"SSP3-7.0 - reference"	30.4	31.6
"7151"	2060	"SSP3-7.0 - reference"	22	31.6
"7151"	2065	"SSP3-7.0 - reference"	18.4	31.6
"7151"	2070	"SSP3-7.0 - reference"	96.4	31.6
"7151"	2075	"SSP3-7.0 - reference"	40.4	31.6
"7151"	2080	"SSP3-7.0 - reference"	47.6	31.6
"7151"	2085	"SSP3-7.0 - reference"	31.6	31.6
"7151"	2090	"SSP3-7.0 - reference"	49.2	31.6
"7151"	2095	"SSP3-7.0 - reference"	74	31.6
"7151"	2100	"SSP3-7.0 - reference"	26.4	31.6
"7151"	2025	"SSP3-7.0 - reserve"	0	NA
"7151"	2030	"SSP3-7.0 - reserve"	18.8	30.8
"7151"	2035	"SSP3-7.0 - reserve"	30.8	30.8
"7151"	2040	"SSP3-7.0 - reserve"	24.8	30.8
"7151"	2045	"SSP3-7.0 - reserve"	18	30.8
"7151"	2050	"SSP3-7.0 - reserve"	13.2	30.8
"7151"	2055	"SSP3-7.0 - reserve"	36.8	30.8
"7151"	2060	"SSP3-7.0 - reserve"	23.6	30.8
"7151"	2065	"SSP3-7.0 - reserve"	64	30.8
"7151"	2070	"SSP3-7.0 - reserve"	24.4	30.8
"7151"	2075	"SSP3-7.0 - reserve"	38.4	30.8
"7151"	2080	"SSP3-7.0 - reserve"	48	30.8
"7151"	2085	"SSP3-7.0 - reserve"	36.4	30.8
"7151"	2090	"SSP3-7.0 - reserve"	101.2	30.8
"7151"	2095	"SSP3-7.0 - reserve"	30.4	30.8
"7151"	2100	"SSP3-7.0 - reserve"	52	30.8
"7151"	2025	"SSP3-7.0 - sans coupe"	0	NA
"7151"	2030	"SSP3-7.0 - sans coupe"	44.4	45.2
"7151"	2035	"SSP3-7.0 - sans coupe"	21.6	45.2
"7151"	2040	"SSP3-7.0 - sans coupe"	14	45.2
"7151"	2045	"SSP3-7.0 - sans coupe"	48.4	45.2
"7151"	2050	"SSP3-7.0 - sans coupe"	59.6	45.2
"7151"	2055	"SSP3-7.0 - sans coupe"	31.2	45.2
"7151"	2060	"SSP3-7.0 - sans coupe"	46.4	45.2
"7151"	2065	"SSP3-7.0 - sans coupe"	64	45.2
"7151"	2070	"SSP3-7.0 - sans coupe"	46	45.2
"7151"	2075	"SSP3-7.0 - sans coupe"	65.6	45.2
"7151"	2080	"SSP3-7.0 - sans coupe"	18.8	45.2
"7151"	2085	"SSP3-7.0 - sans coupe"	45.2	45.2
"7151"	2090	"SSP3-7.0 - sans coupe"	42.8	45.2
"7151"	2095	"SSP3-7.0 - sans coupe"	22.4	45.2
"7151"	2100	"SSP3-7.0 - sans coupe"	64	45.2
"7151"	2025	"climat stable - reboisement"	0	NA
"7151"	2030	"climat stable - reboisement"	11.2	37.2
"7151"	2035	"climat stable - reboisement"	10	37.2
"7151"	2040	"climat stable - reboisement"	40.4	37.2
"7151"	2045	"climat stable - reboisement"	16	37.2
"7151"	2050	"climat stable - reboisement"	72.8	37.2
"7151"	2055	"climat stable - reboisement"	49.2	37.2
"7151"	2060	"climat stable - reboisement"	65.2	37.2
"7151"	2065	"climat stable - reboisement"	28.8	37.2
"7151"	2070	"climat stable - reboisement"	24.4	37.2
"7151"	2075	"climat stable - reboisement"	37.6	37.2
"7151"	2080	"climat stable - reboisement"	37.2	37.2
"7151"	2085	"climat stable - reboisement"	11.6	37.2
"7151"	2090	"climat stable - reboisement"	52	37.2
"7151"	2095	"climat stable - reboisement"	32.4	37.2
"7151"	2100	"climat stable - reboisement"	38	37.2
"7151"	2025	"climat stable - recup70%"	0	NA
"7151"	2030	"climat stable - recup70%"	14.8	19.2
"7151"	2035	"climat stable - recup70%"	11.6	19.2
"7151"	2040	"climat stable - recup70%"	33.6	19.2
"7151"	2045	"climat stable - recup70%"	30.8	19.2
"7151"	2050	"climat stable - recup70%"	18.8	19.2
"7151"	2055	"climat stable - recup70%"	29.2	19.2
"7151"	2060	"climat stable - recup70%"	48.4	19.2
"7151"	2065	"climat stable - recup70%"	45.6	19.2
"7151"	2070	"climat stable - recup70%"	25.2	19.2
"7151"	2075	"climat stable - recup70%"	0.4	19.2
"7151"	2080	"climat stable - recup70%"	8	19.2
"7151"	2085	"climat stable - recup70%"	8	19.2
"7151"	2090	"climat stable - recup70%"	5.2	19.2
"7151"	2095	"climat stable - recup70%"	19.2	19.2
"7151"	2100	"climat stable - recup70%"	50.4	19.2
"7151"	2025	"climat stable - reference"	0	NA
"7151"	2030	"climat stable - reference"	16	22.4
"7151"	2035	"climat stable - reference"	47.2	22.4
"7151"	2040	"climat stable - reference"	8	22.4
"7151"	2045	"climat stable - reference"	12.8	22.4
"7151"	2050	"climat stable - reference"	38.4	22.4
"7151"	2055	"climat stable - reference"	25.6	22.4
"7151"	2060	"climat stable - reference"	28.4	22.4
"7151"	2065	"climat stable - reference"	10.4	22.4
"7151"	2070	"climat stable - reference"	32.4	22.4
"7151"	2075	"climat stable - reference"	22.4	22.4
"7151"	2080	"climat stable - reference"	7.2	22.4
"7151"	2085	"climat stable - reference"	23.6	22.4
"7151"	2090	"climat stable - reference"	23.2	22.4
"7151"	2095	"climat stable - reference"	14	22.4
"7151"	2100	"climat stable - reference"	21.2	22.4
"7151"	2025	"climat stable - reserve"	0	NA
"7151"	2030	"climat stable - reserve"	34.4	28.8
"7151"	2035	"climat stable - reserve"	10.4	28.8
"7151"	2040	"climat stable - reserve"	56	28.8
"7151"	2045	"climat stable - reserve"	87.6	28.8
"7151"	2050	"climat stable - reserve"	29.2	28.8
"7151"	2055	"climat stable - reserve"	28.8	28.8
"7151"	2060	"climat stable - reserve"	26.8	28.8
"7151"	2065	"climat stable - reserve"	59.2	28.8
"7151"	2070	"climat stable - reserve"	35.6	28.8
"7151"	2075	"climat stable - reserve"	18.8	28.8
"7151"	2080	"climat stable - reserve"	104.8	28.8
"7151"	2085	"climat stable - reserve"	20.4	28.8
"7151"	2090	"climat stable - reserve"	14.8	28.8
"7151"	2095	"climat stable - reserve"	11.2	28.8
"7151"	2100	"climat stable - reserve"	25.2	28.8
"7151"	2025	"climat stable - sans coupe"	0	NA
"7151"	2030	"climat stable - sans coupe"	4	36
"7151"	2035	"climat stable - sans coupe"	62	36
"7151"	2040	"climat stable - sans coupe"	91.6	36
"7151"	2045	"climat stable - sans coupe"	36	36
"7151"	2050	"climat stable - sans coupe"	16	36
"7151"	2055	"climat stable - sans coupe"	14	36
"7151"	2060	"climat stable - sans coupe"	26.8	36
"7151"	2065	"climat stable - sans coupe"	81.6	36
"7151"	2070	"climat stable - sans coupe"	40.8	36
"7151"	2075	"climat stable - sans coupe"	24	36
"7151"	2080	"climat stable - sans coupe"	74	36
"7151"	2085	"climat stable - sans coupe"	42.4	36
"7151"	2090	"climat stable - sans coupe"	50.4	36
"7151"	2095	"climat stable - sans coupe"	15.6	36
"7151"	2100	"climat stable - sans coupe"	34	36
"7152"	2025	"SSP2-4.5 - reboisement"	12	NA
"7152"	2030	"SSP2-4.5 - reboisement"	56.8	80
"7152"	2035	"SSP2-4.5 - reboisement"	64	80
"7152"	2040	"SSP2-4.5 - reboisement"	116	80
"7152"	2045	"SSP2-4.5 - reboisement"	77.2	80
"7152"	2050	"SSP2-4.5 - reboisement"	98.8	80
"7152"	2055	"SSP2-4.5 - reboisement"	80	80
"7152"	2060	"SSP2-4.5 - reboisement"	56	80
"7152"	2065	"SSP2-4.5 - reboisement"	58	80
"7152"	2070	"SSP2-4.5 - reboisement"	75.6	80
"7152"	2075	"SSP2-4.5 - reboisement"	94.8	80
"7152"	2080	"SSP2-4.5 - reboisement"	203.2	80
"7152"	2085	"SSP2-4.5 - reboisement"	115.2	80
"7152"	2090	"SSP2-4.5 - reboisement"	91.2	80
"7152"	2095	"SSP2-4.5 - reboisement"	84.8	80
"7152"	2100	"SSP2-4.5 - reboisement"	72.4	80
"7152"	2025	"SSP2-4.5 - recup70%"	12	NA
"7152"	2030	"SSP2-4.5 - recup70%"	50.4	65.2
"7152"	2035	"SSP2-4.5 - recup70%"	38	65.2
"7152"	2040	"SSP2-4.5 - recup70%"	57.2	65.2
"7152"	2045	"SSP2-4.5 - recup70%"	65.2	65.2
"7152"	2050	"SSP2-4.5 - recup70%"	96.4	65.2
"7152"	2055	"SSP2-4.5 - recup70%"	116	65.2
"7152"	2060	"SSP2-4.5 - recup70%"	94.8	65.2
"7152"	2065	"SSP2-4.5 - recup70%"	30.8	65.2
"7152"	2070	"SSP2-4.5 - recup70%"	44.8	65.2
"7152"	2075	"SSP2-4.5 - recup70%"	119.6	65.2
"7152"	2080	"SSP2-4.5 - recup70%"	103.2	65.2
"7152"	2085	"SSP2-4.5 - recup70%"	46.4	65.2
"7152"	2090	"SSP2-4.5 - recup70%"	89.2	65.2
"7152"	2095	"SSP2-4.5 - recup70%"	55.2	65.2
"7152"	2100	"SSP2-4.5 - recup70%"	73.2	65.2
"7152"	2025	"SSP2-4.5 - reference"	12	NA
"7152"	2030	"SSP2-4.5 - reference"	102.4	102.4
"7152"	2035	"SSP2-4.5 - reference"	111.2	102.4
"7152"	2040	"SSP2-4.5 - reference"	118	102.4
"7152"	2045	"SSP2-4.5 - reference"	111.6	102.4
"7152"	2050	"SSP2-4.5 - reference"	76.8	102.4
"7152"	2055	"SSP2-4.5 - reference"	75.6	102.4
"7152"	2060	"SSP2-4.5 - reference"	108.8	102.4
"7152"	2065	"SSP2-4.5 - reference"	132	102.4
"7152"	2070	"SSP2-4.5 - reference"	160.8	102.4
"7152"	2075	"SSP2-4.5 - reference"	32.4	102.4
"7152"	2080	"SSP2-4.5 - reference"	36.4	102.4
"7152"	2085	"SSP2-4.5 - reference"	108	102.4
"7152"	2090	"SSP2-4.5 - reference"	68.8	102.4
"7152"	2095	"SSP2-4.5 - reference"	89.6	102.4
"7152"	2100	"SSP2-4.5 - reference"	65.6	102.4
"7152"	2025	"SSP2-4.5 - reserve"	12	NA
"7152"	2030	"SSP2-4.5 - reserve"	74.8	81.6
"7152"	2035	"SSP2-4.5 - reserve"	76.8	81.6
"7152"	2040	"SSP2-4.5 - reserve"	89.6	81.6
"7152"	2045	"SSP2-4.5 - reserve"	35.2	81.6
"7152"	2050	"SSP2-4.5 - reserve"	81.6	81.6
"7152"	2055	"SSP2-4.5 - reserve"	137.6	81.6
"7152"	2060	"SSP2-4.5 - reserve"	59.6	81.6
"7152"	2065	"SSP2-4.5 - reserve"	81.6	81.6
"7152"	2070	"SSP2-4.5 - reserve"	38.4	81.6
"7152"	2075	"SSP2-4.5 - reserve"	36.8	81.6
"7152"	2080	"SSP2-4.5 - reserve"	36.4	81.6
"7152"	2085	"SSP2-4.5 - reserve"	95.6	81.6
"7152"	2090	"SSP2-4.5 - reserve"	86.8	81.6
"7152"	2095	"SSP2-4.5 - reserve"	82.8	81.6
"7152"	2100	"SSP2-4.5 - reserve"	116	81.6
"7152"	2025	"SSP2-4.5 - sans coupe"	12	NA
"7152"	2030	"SSP2-4.5 - sans coupe"	53.6	87.2
"7152"	2035	"SSP2-4.5 - sans coupe"	56.4	87.2
"7152"	2040	"SSP2-4.5 - sans coupe"	111.6	87.2
"7152"	2045	"SSP2-4.5 - sans coupe"	158	87.2
"7152"	2050	"SSP2-4.5 - sans coupe"	80.4	87.2
"7152"	2055	"SSP2-4.5 - sans coupe"	118	87.2
"7152"	2060	"SSP2-4.5 - sans coupe"	133.6	87.2
"7152"	2065	"SSP2-4.5 - sans coupe"	64	87.2
"7152"	2070	"SSP2-4.5 - sans coupe"	128	87.2
"7152"	2075	"SSP2-4.5 - sans coupe"	60.4	87.2
"7152"	2080	"SSP2-4.5 - sans coupe"	55.2	87.2
"7152"	2085	"SSP2-4.5 - sans coupe"	54.8	87.2
"7152"	2090	"SSP2-4.5 - sans coupe"	128.4	87.2
"7152"	2095	"SSP2-4.5 - sans coupe"	127.2	87.2
"7152"	2100	"SSP2-4.5 - sans coupe"	87.2	87.2
"7152"	2025	"SSP3-7.0 - reboisement"	12	NA
"7152"	2030	"SSP3-7.0 - reboisement"	78.8	94.8
"7152"	2035	"SSP3-7.0 - reboisement"	107.2	94.8
"7152"	2040	"SSP3-7.0 - reboisement"	122.4	94.8
"7152"	2045	"SSP3-7.0 - reboisement"	102.4	94.8
"7152"	2050	"SSP3-7.0 - reboisement"	154.8	94.8
"7152"	2055	"SSP3-7.0 - reboisement"	66.8	94.8
"7152"	2060	"SSP3-7.0 - reboisement"	142.4	94.8
"7152"	2065	"SSP3-7.0 - reboisement"	34.8	94.8
"7152"	2070	"SSP3-7.0 - reboisement"	54	94.8
"7152"	2075	"SSP3-7.0 - reboisement"	47.2	94.8
"7152"	2080	"SSP3-7.0 - reboisement"	142.8	94.8
"7152"	2085	"SSP3-7.0 - reboisement"	94.8	94.8
"7152"	2090	"SSP3-7.0 - reboisement"	66.4	94.8
"7152"	2095	"SSP3-7.0 - reboisement"	103.6	94.8
"7152"	2100	"SSP3-7.0 - reboisement"	86	94.8
"7152"	2025	"SSP3-7.0 - recup70%"	12	NA
"7152"	2030	"SSP3-7.0 - recup70%"	85.6	97.6
"7152"	2035	"SSP3-7.0 - recup70%"	72.4	97.6
"7152"	2040	"SSP3-7.0 - recup70%"	15.6	97.6
"7152"	2045	"SSP3-7.0 - recup70%"	141.2	97.6
"7152"	2050	"SSP3-7.0 - recup70%"	116	97.6
"7152"	2055	"SSP3-7.0 - recup70%"	133.2	97.6
"7152"	2060	"SSP3-7.0 - recup70%"	82	97.6
"7152"	2065	"SSP3-7.0 - recup70%"	80	97.6
"7152"	2070	"SSP3-7.0 - recup70%"	97.6	97.6
"7152"	2075	"SSP3-7.0 - recup70%"	81.2	97.6
"7152"	2080	"SSP3-7.0 - recup70%"	140.4	97.6
"7152"	2085	"SSP3-7.0 - recup70%"	102	97.6
"7152"	2090	"SSP3-7.0 - recup70%"	69.2	97.6
"7152"	2095	"SSP3-7.0 - recup70%"	114.4	97.6
"7152"	2100	"SSP3-7.0 - recup70%"	187.6	97.6
"7152"	2025	"SSP3-7.0 - reference"	12	NA
"7152"	2030	"SSP3-7.0 - reference"	151.2	115.2
"7152"	2035	"SSP3-7.0 - reference"	109.2	115.2
"7152"	2040	"SSP3-7.0 - reference"	93.2	115.2
"7152"	2045	"SSP3-7.0 - reference"	240	115.2
"7152"	2050	"SSP3-7.0 - reference"	49.2	115.2
"7152"	2055	"SSP3-7.0 - reference"	52.4	115.2
"7152"	2060	"SSP3-7.0 - reference"	108.8	115.2
"7152"	2065	"SSP3-7.0 - reference"	115.2	115.2
"7152"	2070	"SSP3-7.0 - reference"	80.4	115.2
"7152"	2075	"SSP3-7.0 - reference"	107.2	115.2
"7152"	2080	"SSP3-7.0 - reference"	130.4	115.2
"7152"	2085	"SSP3-7.0 - reference"	120.8	115.2
"7152"	2090	"SSP3-7.0 - reference"	147.2	115.2
"7152"	2095	"SSP3-7.0 - reference"	140.8	115.2
"7152"	2100	"SSP3-7.0 - reference"	126.8	115.2
"7152"	2025	"SSP3-7.0 - reserve"	12	NA
"7152"	2030	"SSP3-7.0 - reserve"	41.2	68.8
"7152"	2035	"SSP3-7.0 - reserve"	83.2	68.8
"7152"	2040	"SSP3-7.0 - reserve"	90.8	68.8
"7152"	2045	"SSP3-7.0 - reserve"	56	68.8
"7152"	2050	"SSP3-7.0 - reserve"	77.6	68.8
"7152"	2055	"SSP3-7.0 - reserve"	200	68.8
"7152"	2060	"SSP3-7.0 - reserve"	40.8	68.8
"7152"	2065	"SSP3-7.0 - reserve"	146.8	68.8
"7152"	2070	"SSP3-7.0 - reserve"	58	68.8
"7152"	2075	"SSP3-7.0 - reserve"	56	68.8
"7152"	2080	"SSP3-7.0 - reserve"	134	68.8
"7152"	2085	"SSP3-7.0 - reserve"	68.8	68.8
"7152"	2090	"SSP3-7.0 - reserve"	57.2	68.8
"7152"	2095	"SSP3-7.0 - reserve"	37.2	68.8
"7152"	2100	"SSP3-7.0 - reserve"	82.4	68.8
"7152"	2025	"SSP3-7.0 - sans coupe"	12	NA
"7152"	2030	"SSP3-7.0 - sans coupe"	77.6	117.6
"7152"	2035	"SSP3-7.0 - sans coupe"	138.8	117.6
"7152"	2040	"SSP3-7.0 - sans coupe"	48	117.6
"7152"	2045	"SSP3-7.0 - sans coupe"	94.8	117.6
"7152"	2050	"SSP3-7.0 - sans coupe"	155.2	117.6
"7152"	2055	"SSP3-7.0 - sans coupe"	74	117.6
"7152"	2060	"SSP3-7.0 - sans coupe"	117.6	117.6
"7152"	2065	"SSP3-7.0 - sans coupe"	97.6	117.6
"7152"	2070	"SSP3-7.0 - sans coupe"	194	117.6
"7152"	2075	"SSP3-7.0 - sans coupe"	116.4	117.6
"7152"	2080	"SSP3-7.0 - sans coupe"	54.8	117.6
"7152"	2085	"SSP3-7.0 - sans coupe"	213.6	117.6
"7152"	2090	"SSP3-7.0 - sans coupe"	156.8	117.6
"7152"	2095	"SSP3-7.0 - sans coupe"	141.2	117.6
"7152"	2100	"SSP3-7.0 - sans coupe"	214.4	117.6
"7152"	2025	"climat stable - reboisement"	12	NA
"7152"	2030	"climat stable - reboisement"	60.8	64.8
"7152"	2035	"climat stable - reboisement"	48.4	64.8
"7152"	2040	"climat stable - reboisement"	90	64.8
"7152"	2045	"climat stable - reboisement"	38	64.8
"7152"	2050	"climat stable - reboisement"	72.8	64.8
"7152"	2055	"climat stable - reboisement"	56.8	64.8
"7152"	2060	"climat stable - reboisement"	54	64.8
"7152"	2065	"climat stable - reboisement"	50.8	64.8
"7152"	2070	"climat stable - reboisement"	65.6	64.8
"7152"	2075	"climat stable - reboisement"	137.2	64.8
"7152"	2080	"climat stable - reboisement"	64.8	64.8
"7152"	2085	"climat stable - reboisement"	143.6	64.8
"7152"	2090	"climat stable - reboisement"	111.6	64.8
"7152"	2095	"climat stable - reboisement"	66.4	64.8
"7152"	2100	"climat stable - reboisement"	63.6	64.8
"7152"	2025	"climat stable - recup70%"	12	NA
"7152"	2030	"climat stable - recup70%"	56	62.8
"7152"	2035	"climat stable - recup70%"	79.2	62.8
"7152"	2040	"climat stable - recup70%"	68	62.8
"7152"	2045	"climat stable - recup70%"	19.2	62.8
"7152"	2050	"climat stable - recup70%"	55.2	62.8
"7152"	2055	"climat stable - recup70%"	94.4	62.8
"7152"	2060	"climat stable - recup70%"	35.6	62.8
"7152"	2065	"climat stable - recup70%"	101.6	62.8
"7152"	2070	"climat stable - recup70%"	26.4	62.8
"7152"	2075	"climat stable - recup70%"	62.8	62.8
"7152"	2080	"climat stable - recup70%"	72	62.8
"7152"	2085	"climat stable - recup70%"	17.6	62.8
"7152"	2090	"climat stable - recup70%"	63.2	62.8
"7152"	2095	"climat stable - recup70%"	50	62.8
"7152"	2100	"climat stable - recup70%"	131.6	62.8
"7152"	2025	"climat stable - reference"	12	NA
"7152"	2030	"climat stable - reference"	103.6	79.2
"7152"	2035	"climat stable - reference"	32.8	79.2
"7152"	2040	"climat stable - reference"	98	79.2
"7152"	2045	"climat stable - reference"	112.4	79.2
"7152"	2050	"climat stable - reference"	101.6	79.2
"7152"	2055	"climat stable - reference"	38	79.2
"7152"	2060	"climat stable - reference"	91.6	79.2
"7152"	2065	"climat stable - reference"	128.8	79.2
"7152"	2070	"climat stable - reference"	34.8	79.2
"7152"	2075	"climat stable - reference"	168.4	79.2
"7152"	2080	"climat stable - reference"	76.4	79.2
"7152"	2085	"climat stable - reference"	36.8	79.2
"7152"	2090	"climat stable - reference"	79.2	79.2
"7152"	2095	"climat stable - reference"	78.4	79.2
"7152"	2100	"climat stable - reference"	47.2	79.2
"7152"	2025	"climat stable - reserve"	12	NA
"7152"	2030	"climat stable - reserve"	117.6	81.6
"7152"	2035	"climat stable - reserve"	81.6	81.6
"7152"	2040	"climat stable - reserve"	138	81.6
"7152"	2045	"climat stable - reserve"	172	81.6
"7152"	2050	"climat stable - reserve"	62	81.6
"7152"	2055	"climat stable - reserve"	83.6	81.6
"7152"	2060	"climat stable - reserve"	122	81.6
"7152"	2065	"climat stable - reserve"	77.2	81.6
"7152"	2070	"climat stable - reserve"	42.8	81.6
"7152"	2075	"climat stable - reserve"	22.4	81.6
"7152"	2080	"climat stable - reserve"	93.6	81.6
"7152"	2085	"climat stable - reserve"	62.4	81.6
"7152"	2090	"climat stable - reserve"	54	81.6
"7152"	2095	"climat stable - reserve"	92.4	81.6
"7152"	2100	"climat stable - reserve"	60	81.6
"7152"	2025	"climat stable - sans coupe"	12	NA
"7152"	2030	"climat stable - sans coupe"	157.6	112
"7152"	2035	"climat stable - sans coupe"	80.8	112
"7152"	2040	"climat stable - sans coupe"	132	112
"7152"	2045	"climat stable - sans coupe"	112	112
"7152"	2050	"climat stable - sans coupe"	88	112
"7152"	2055	"climat stable - sans coupe"	97.2	112
"7152"	2060	"climat stable - sans coupe"	66.8	112
"7152"	2065	"climat stable - sans coupe"	121.6	112
"7152"	2070	"climat stable - sans coupe"	89.2	112
"7152"	2075	"climat stable - sans coupe"	97.2	112
"7152"	2080	"climat stable - sans coupe"	118	112
"7152"	2085	"climat stable - sans coupe"	114	112
"7152"	2090	"climat stable - sans coupe"	37.6	112
"7152"	2095	"climat stable - sans coupe"	118	112
"7152"	2100	"climat stable - sans coupe"	118.4	112
"7251"	2025	"SSP2-4.5 - reboisement"	4	NA
"7251"	2030	"SSP2-4.5 - reboisement"	4.4	4.8
"7251"	2035	"SSP2-4.5 - reboisement"	5.2	4.8
"7251"	2040	"SSP2-4.5 - reboisement"	9.2	4.8
"7251"	2045	"SSP2-4.5 - reboisement"	1.6	4.8
"7251"	2050	"SSP2-4.5 - reboisement"	4.8	4.8
"7251"	2055	"SSP2-4.5 - reboisement"	11.6	4.8
"7251"	2060	"SSP2-4.5 - reboisement"	4.8	4.8
"7251"	2065	"SSP2-4.5 - reboisement"	14.4	4.8
"7251"	2070	"SSP2-4.5 - reboisement"	9.6	4.8
"7251"	2075	"SSP2-4.5 - reboisement"	0	4.8
"7251"	2080	"SSP2-4.5 - reboisement"	52.8	4.8
"7251"	2085	"SSP2-4.5 - reboisement"	0.4	4.8
"7251"	2090	"SSP2-4.5 - reboisement"	7.6	4.8
"7251"	2095	"SSP2-4.5 - reboisement"	2.8	4.8
"7251"	2100	"SSP2-4.5 - reboisement"	4	4.8
"7251"	2025	"SSP2-4.5 - recup70%"	4	NA
"7251"	2030	"SSP2-4.5 - recup70%"	0.4	2.4
"7251"	2035	"SSP2-4.5 - recup70%"	1.2	2.4
"7251"	2040	"SSP2-4.5 - recup70%"	2.4	2.4
"7251"	2045	"SSP2-4.5 - recup70%"	3.2	2.4
"7251"	2050	"SSP2-4.5 - recup70%"	8	2.4
"7251"	2055	"SSP2-4.5 - recup70%"	1.6	2.4
"7251"	2060	"SSP2-4.5 - recup70%"	0	2.4
"7251"	2065	"SSP2-4.5 - recup70%"	2	2.4
"7251"	2070	"SSP2-4.5 - recup70%"	3.6	2.4
"7251"	2075	"SSP2-4.5 - recup70%"	25.2	2.4
"7251"	2080	"SSP2-4.5 - recup70%"	3.2	2.4
"7251"	2085	"SSP2-4.5 - recup70%"	13.6	2.4
"7251"	2090	"SSP2-4.5 - recup70%"	1.2	2.4
"7251"	2095	"SSP2-4.5 - recup70%"	0	2.4
"7251"	2100	"SSP2-4.5 - recup70%"	11.2	2.4
"7251"	2025	"SSP2-4.5 - reference"	4	NA
"7251"	2030	"SSP2-4.5 - reference"	8.4	7.2
"7251"	2035	"SSP2-4.5 - reference"	0.4	7.2
"7251"	2040	"SSP2-4.5 - reference"	6	7.2
"7251"	2045	"SSP2-4.5 - reference"	8	7.2
"7251"	2050	"SSP2-4.5 - reference"	4.8	7.2
"7251"	2055	"SSP2-4.5 - reference"	3.2	7.2
"7251"	2060	"SSP2-4.5 - reference"	3.2	7.2
"7251"	2065	"SSP2-4.5 - reference"	3.6	7.2
"7251"	2070	"SSP2-4.5 - reference"	3.6	7.2
"7251"	2075	"SSP2-4.5 - reference"	15.2	7.2
"7251"	2080	"SSP2-4.5 - reference"	39.2	7.2
"7251"	2085	"SSP2-4.5 - reference"	26.8	7.2
"7251"	2090	"SSP2-4.5 - reference"	20	7.2
"7251"	2095	"SSP2-4.5 - reference"	7.2	7.2
"7251"	2100	"SSP2-4.5 - reference"	8.8	7.2
"7251"	2025	"SSP2-4.5 - reserve"	4	NA
"7251"	2030	"SSP2-4.5 - reserve"	8.8	4.8
"7251"	2035	"SSP2-4.5 - reserve"	4.8	4.8
"7251"	2040	"SSP2-4.5 - reserve"	12.8	4.8
"7251"	2045	"SSP2-4.5 - reserve"	1.2	4.8
"7251"	2050	"SSP2-4.5 - reserve"	0.8	4.8
"7251"	2055	"SSP2-4.5 - reserve"	18.4	4.8
"7251"	2060	"SSP2-4.5 - reserve"	2.8	4.8
"7251"	2065	"SSP2-4.5 - reserve"	24	4.8
"7251"	2070	"SSP2-4.5 - reserve"	9.2	4.8
"7251"	2075	"SSP2-4.5 - reserve"	2.4	4.8
"7251"	2080	"SSP2-4.5 - reserve"	4.4	4.8
"7251"	2085	"SSP2-4.5 - reserve"	2.4	4.8
