"mgmt.unit"	"Année"	"scen"	"age.class"	"area"	"Proportion"
"6151"	2055	"SSP3-7.0 - sans coupe"	"OLD"	536	0.736
"6151"	2055	"SSP3-7.0 - sans feu"	"C10"	30	0.041
"6151"	2055	"SSP3-7.0 - sans feu"	"C30"	44.8	0.062
"6151"	2055	"SSP3-7.0 - sans feu"	"C50"	130	0.179
"6151"	2055	"SSP3-7.0 - sans feu"	"C70"	145.6	0.2
"6151"	2055	"SSP3-7.0 - sans feu"	"C90"	43.6	0.06
"6151"	2055	"SSP3-7.0 - sans feu"	"OLD"	334	0.459
"6151"	2055	"SSP3-7.0 - sans pert"	"C30"	8	0.011
"6151"	2055	"SSP3-7.0 - sans pert"	"C50"	24	0.033
"6151"	2055	"SSP3-7.0 - sans pert"	"C70"	80	0.11
"6151"	2055	"SSP3-7.0 - sans pert"	"C90"	60	0.082
"6151"	2055	"SSP3-7.0 - sans pert"	"OLD"	556	0.764
"6151"	2055	"climat stable - reboisement"	"C10"	52.8	0.073
"6151"	2055	"climat stable - reboisement"	"C30"	48	0.066
"6151"	2055	"climat stable - reboisement"	"C50"	124.8	0.171
"6151"	2055	"climat stable - reboisement"	"C70"	145.2	0.199
"6151"	2055	"climat stable - reboisement"	"C90"	43.2	0.059
"6151"	2055	"climat stable - reboisement"	"OLD"	314	0.431
"6151"	2055	"climat stable - recup70%"	"C10"	33.6	0.046
"6151"	2055	"climat stable - recup70%"	"C30"	55.6	0.076
"6151"	2055	"climat stable - recup70%"	"C50"	119.6	0.164
"6151"	2055	"climat stable - recup70%"	"C70"	152	0.209
"6151"	2055	"climat stable - recup70%"	"C90"	39.2	0.054
"6151"	2055	"climat stable - recup70%"	"OLD"	328	0.451
"6151"	2055	"climat stable - reference"	"C10"	40.8	0.056
"6151"	2055	"climat stable - reference"	"C30"	46	0.063
"6151"	2055	"climat stable - reference"	"C50"	132.4	0.182
"6151"	2055	"climat stable - reference"	"C70"	141.2	0.194
"6151"	2055	"climat stable - reference"	"C90"	45.2	0.062
"6151"	2055	"climat stable - reference"	"OLD"	322.4	0.443
"6151"	2055	"climat stable - reserve"	"C10"	41.2	0.057
"6151"	2055	"climat stable - reserve"	"C30"	48.4	0.066
"6151"	2055	"climat stable - reserve"	"C50"	128.4	0.176
"6151"	2055	"climat stable - reserve"	"C70"	144	0.198
"6151"	2055	"climat stable - reserve"	"C90"	42	0.058
"6151"	2055	"climat stable - reserve"	"OLD"	324	0.445
"6151"	2055	"climat stable - sans coupe"	"C10"	97	0.133
"6151"	2055	"climat stable - sans coupe"	"C30"	14.8	0.02
"6151"	2055	"climat stable - sans coupe"	"C50"	23.2	0.032
"6151"	2055	"climat stable - sans coupe"	"C70"	73.2	0.101
"6151"	2055	"climat stable - sans coupe"	"C90"	55.6	0.076
"6151"	2055	"climat stable - sans coupe"	"OLD"	522.4	0.718
"6151"	2055	"climat stable - sans feu"	"C10"	28.8	0.04
"6151"	2055	"climat stable - sans feu"	"C30"	43.2	0.059
"6151"	2055	"climat stable - sans feu"	"C50"	132.4	0.182
"6151"	2055	"climat stable - sans feu"	"C70"	150.8	0.207
"6151"	2055	"climat stable - sans feu"	"C90"	42	0.058
"6151"	2055	"climat stable - sans feu"	"OLD"	330.8	0.454
"6151"	2055	"climat stable - sans pert"	"C30"	8	0.011
"6151"	2055	"climat stable - sans pert"	"C50"	24	0.033
"6151"	2055	"climat stable - sans pert"	"C70"	80	0.11
"6151"	2055	"climat stable - sans pert"	"C90"	60	0.082
"6151"	2055	"climat stable - sans pert"	"OLD"	556	0.764
"6151"	2060	"SSP2-4.5 - reboisement"	"C10"	40.4	0.055
"6151"	2060	"SSP2-4.5 - reboisement"	"C30"	76.4	0.105
"6151"	2060	"SSP2-4.5 - reboisement"	"C50"	146.8	0.202
"6151"	2060	"SSP2-4.5 - reboisement"	"C70"	115.2	0.158
"6151"	2060	"SSP2-4.5 - reboisement"	"C90"	77.2	0.106
"6151"	2060	"SSP2-4.5 - reboisement"	"OLD"	272	0.374
"6151"	2060	"SSP2-4.5 - recup70%"	"C10"	39.2	0.054
"6151"	2060	"SSP2-4.5 - recup70%"	"C30"	48.8	0.067
"6151"	2060	"SSP2-4.5 - recup70%"	"C50"	147.2	0.202
"6151"	2060	"SSP2-4.5 - recup70%"	"C70"	122.4	0.168
"6151"	2060	"SSP2-4.5 - recup70%"	"C90"	80.4	0.11
"6151"	2060	"SSP2-4.5 - recup70%"	"OLD"	290	0.398
"6151"	2060	"SSP2-4.5 - reference"	"C10"	40.8	0.056
"6151"	2060	"SSP2-4.5 - reference"	"C30"	47.6	0.065
"6151"	2060	"SSP2-4.5 - reference"	"C50"	143.6	0.197
"6151"	2060	"SSP2-4.5 - reference"	"C70"	124	0.17
"6151"	2060	"SSP2-4.5 - reference"	"C90"	77.2	0.106
"6151"	2060	"SSP2-4.5 - reference"	"OLD"	294.8	0.405
"6151"	2060	"SSP2-4.5 - reserve"	"C10"	44	0.06
"6151"	2060	"SSP2-4.5 - reserve"	"C30"	53.6	0.074
"6151"	2060	"SSP2-4.5 - reserve"	"C50"	150.4	0.207
"6151"	2060	"SSP2-4.5 - reserve"	"C70"	120.8	0.166
"6151"	2060	"SSP2-4.5 - reserve"	"C90"	77.2	0.106
"6151"	2060	"SSP2-4.5 - reserve"	"OLD"	282	0.387
"6151"	2060	"SSP2-4.5 - sans coupe"	"C10"	24	0.033
"6151"	2060	"SSP2-4.5 - sans coupe"	"C30"	20	0.027
"6151"	2060	"SSP2-4.5 - sans coupe"	"C50"	30	0.041
"6151"	2060	"SSP2-4.5 - sans coupe"	"C70"	43.2	0.059
"6151"	2060	"SSP2-4.5 - sans coupe"	"C90"	86	0.118
"6151"	2060	"SSP2-4.5 - sans coupe"	"OLD"	538	0.739
"6151"	2060	"SSP2-4.5 - sans feu"	"C10"	29.6	0.041
"6151"	2060	"SSP2-4.5 - sans feu"	"C30"	38	0.052
"6151"	2060	"SSP2-4.5 - sans feu"	"C50"	150.8	0.207
"6151"	2060	"SSP2-4.5 - sans feu"	"C70"	128.4	0.176
"6151"	2060	"SSP2-4.5 - sans feu"	"C90"	82	0.113
"6151"	2060	"SSP2-4.5 - sans feu"	"OLD"	299.2	0.411
"6151"	2060	"SSP2-4.5 - sans pert"	"C50"	32	0.044
"6151"	2060	"SSP2-4.5 - sans pert"	"C70"	44	0.06
"6151"	2060	"SSP2-4.5 - sans pert"	"C90"	88	0.121
"6151"	2060	"SSP2-4.5 - sans pert"	"OLD"	564	0.775
"6151"	2060	"SSP3-7.0 - reboisement"	"C10"	37.2	0.051
"6151"	2060	"SSP3-7.0 - reboisement"	"C30"	48.4	0.066
"6151"	2060	"SSP3-7.0 - reboisement"	"C50"	151.2	0.208
"6151"	2060	"SSP3-7.0 - reboisement"	"C70"	119.2	0.164
"6151"	2060	"SSP3-7.0 - reboisement"	"C90"	80.4	0.11
"6151"	2060	"SSP3-7.0 - reboisement"	"OLD"	291.6	0.401
"6151"	2060	"SSP3-7.0 - recup70%"	"C10"	46	0.063
"6151"	2060	"SSP3-7.0 - recup70%"	"C30"	47.6	0.065
"6151"	2060	"SSP3-7.0 - recup70%"	"C50"	146.8	0.202
"6151"	2060	"SSP3-7.0 - recup70%"	"C70"	121.2	0.166
"6151"	2060	"SSP3-7.0 - recup70%"	"C90"	77.2	0.106
"6151"	2060	"SSP3-7.0 - recup70%"	"OLD"	289.2	0.397
"6151"	2060	"SSP3-7.0 - reference"	"C10"	36.8	0.051
"6151"	2060	"SSP3-7.0 - reference"	"C30"	46.4	0.064
"6151"	2060	"SSP3-7.0 - reference"	"C50"	142.4	0.196
"6151"	2060	"SSP3-7.0 - reference"	"C70"	125.6	0.173
"6151"	2060	"SSP3-7.0 - reference"	"C90"	79.2	0.109
"6151"	2060	"SSP3-7.0 - reference"	"OLD"	297.6	0.409
"6151"	2060	"SSP3-7.0 - reserve"	"C10"	49.6	0.068
"6151"	2060	"SSP3-7.0 - reserve"	"C30"	42.8	0.059
"6151"	2060	"SSP3-7.0 - reserve"	"C50"	144	0.198
"6151"	2060	"SSP3-7.0 - reserve"	"C70"	122.8	0.169
"6151"	2060	"SSP3-7.0 - reserve"	"C90"	76.8	0.105
"6151"	2060	"SSP3-7.0 - reserve"	"OLD"	292	0.401
"6151"	2060	"SSP3-7.0 - sans coupe"	"C10"	20.5	0.028
"6151"	2060	"SSP3-7.0 - sans coupe"	"C30"	18.2857142857143	0.025
"6151"	2060	"SSP3-7.0 - sans coupe"	"C50"	30.8	0.042
"6151"	2060	"SSP3-7.0 - sans coupe"	"C70"	41.2	0.057
"6151"	2060	"SSP3-7.0 - sans coupe"	"C90"	85.2	0.117
"6151"	2060	"SSP3-7.0 - sans coupe"	"OLD"	541.6	0.744
"6151"	2060	"SSP3-7.0 - sans feu"	"C10"	29.2	0.04
"6151"	2060	"SSP3-7.0 - sans feu"	"C30"	36	0.049
"6151"	2060	"SSP3-7.0 - sans feu"	"C50"	152	0.209
"6151"	2060	"SSP3-7.0 - sans feu"	"C70"	124.8	0.171
"6151"	2060	"SSP3-7.0 - sans feu"	"C90"	82.8	0.114
"6151"	2060	"SSP3-7.0 - sans feu"	"OLD"	303.2	0.416
"6151"	2060	"SSP3-7.0 - sans pert"	"C50"	32	0.044
"6151"	2060	"SSP3-7.0 - sans pert"	"C70"	44	0.06
"6151"	2060	"SSP3-7.0 - sans pert"	"C90"	88	0.121
"6151"	2060	"SSP3-7.0 - sans pert"	"OLD"	564	0.775
"6151"	2060	"climat stable - reboisement"	"C10"	49.2	0.068
"6151"	2060	"climat stable - reboisement"	"C30"	50.8	0.07
"6151"	2060	"climat stable - reboisement"	"C50"	142.4	0.196
"6151"	2060	"climat stable - reboisement"	"C70"	121.6	0.167
"6151"	2060	"climat stable - reboisement"	"C90"	78.4	0.108
"6151"	2060	"climat stable - reboisement"	"OLD"	285.6	0.392
"6151"	2060	"climat stable - recup70%"	"C10"	37.2	0.051
"6151"	2060	"climat stable - recup70%"	"C30"	47.6	0.065
"6151"	2060	"climat stable - recup70%"	"C50"	143.6	0.197
"6151"	2060	"climat stable - recup70%"	"C70"	124.4	0.171
"6151"	2060	"climat stable - recup70%"	"C90"	77.6	0.107
"6151"	2060	"climat stable - recup70%"	"OLD"	297.6	0.409
"6151"	2060	"climat stable - reference"	"C10"	40	0.055
"6151"	2060	"climat stable - reference"	"C30"	45.2	0.062
"6151"	2060	"climat stable - reference"	"C50"	151.2	0.208
"6151"	2060	"climat stable - reference"	"C70"	116.8	0.16
"6151"	2060	"climat stable - reference"	"C90"	82	0.113
"6151"	2060	"climat stable - reference"	"OLD"	292.8	0.402
"6151"	2060	"climat stable - reserve"	"C10"	39.2	0.054
"6151"	2060	"climat stable - reserve"	"C30"	44	0.06
"6151"	2060	"climat stable - reserve"	"C50"	148	0.203
"6151"	2060	"climat stable - reserve"	"C70"	124.4	0.171
"6151"	2060	"climat stable - reserve"	"C90"	76.8	0.105
"6151"	2060	"climat stable - reserve"	"OLD"	295.6	0.406
"6151"	2060	"climat stable - sans coupe"	"C10"	60.6666666666667	0.083
"6151"	2060	"climat stable - sans coupe"	"C30"	21.7142857142857	0.03
"6151"	2060	"climat stable - sans coupe"	"C50"	29.2	0.04
"6151"	2060	"climat stable - sans coupe"	"C70"	40	0.055
"6151"	2060	"climat stable - sans coupe"	"C90"	80.4	0.11
"6151"	2060	"climat stable - sans coupe"	"OLD"	526.8	0.724
"6151"	2060	"climat stable - sans feu"	"C10"	28.8	0.04
"6151"	2060	"climat stable - sans feu"	"C30"	36	0.049
"6151"	2060	"climat stable - sans feu"	"C50"	151.6	0.208
"6151"	2060	"climat stable - sans feu"	"C70"	129.2	0.177
"6151"	2060	"climat stable - sans feu"	"C90"	80	0.11
"6151"	2060	"climat stable - sans feu"	"OLD"	302.4	0.415
"6151"	2060	"climat stable - sans pert"	"C50"	32	0.044
"6151"	2060	"climat stable - sans pert"	"C70"	44	0.06
"6151"	2060	"climat stable - sans pert"	"C90"	88	0.121
"6151"	2060	"climat stable - sans pert"	"OLD"	564	0.775
"6151"	2065	"SSP2-4.5 - reboisement"	"C10"	39.2	0.054
"6151"	2065	"SSP2-4.5 - reboisement"	"C30"	81.6	0.112
"6151"	2065	"SSP2-4.5 - reboisement"	"C50"	140	0.192
"6151"	2065	"SSP2-4.5 - reboisement"	"C70"	116.8	0.16
"6151"	2065	"SSP2-4.5 - reboisement"	"C90"	112.4	0.154
"6151"	2065	"SSP2-4.5 - reboisement"	"OLD"	238	0.327
"6151"	2065	"SSP2-4.5 - recup70%"	"C10"	37.6	0.052
"6151"	2065	"SSP2-4.5 - recup70%"	"C30"	48	0.066
"6151"	2065	"SSP2-4.5 - recup70%"	"C50"	152.4	0.209
"6151"	2065	"SSP2-4.5 - recup70%"	"C70"	113.2	0.155
"6151"	2065	"SSP2-4.5 - recup70%"	"C90"	122	0.168
"6151"	2065	"SSP2-4.5 - recup70%"	"OLD"	254.8	0.35
"6151"	2065	"SSP2-4.5 - reference"	"C10"	40.8888888888889	0.056
"6151"	2065	"SSP2-4.5 - reference"	"C30"	51.6	0.071
"6151"	2065	"SSP2-4.5 - reference"	"C50"	145.2	0.199
"6151"	2065	"SSP2-4.5 - reference"	"C70"	116.8	0.16
"6151"	2065	"SSP2-4.5 - reference"	"C90"	114.8	0.158
"6151"	2065	"SSP2-4.5 - reference"	"OLD"	262.8	0.361
"6151"	2065	"SSP2-4.5 - reserve"	"C10"	42	0.058
"6151"	2065	"SSP2-4.5 - reserve"	"C30"	57.2	0.079
"6151"	2065	"SSP2-4.5 - reserve"	"C50"	142.8	0.196
"6151"	2065	"SSP2-4.5 - reserve"	"C70"	118.4	0.163
"6151"	2065	"SSP2-4.5 - reserve"	"C90"	115.6	0.159
"6151"	2065	"SSP2-4.5 - reserve"	"OLD"	252	0.346
"6151"	2065	"SSP2-4.5 - sans coupe"	"C10"	24	0.033
"6151"	2065	"SSP2-4.5 - sans coupe"	"C30"	22	0.03
"6151"	2065	"SSP2-4.5 - sans coupe"	"C50"	22	0.03
"6151"	2065	"SSP2-4.5 - sans coupe"	"C70"	16	0.022
"6151"	2065	"SSP2-4.5 - sans coupe"	"C90"	113.6	0.156
"6151"	2065	"SSP2-4.5 - sans coupe"	"OLD"	544.4	0.748
"6151"	2065	"SSP2-4.5 - sans feu"	"C10"	29.2	0.04
"6151"	2065	"SSP2-4.5 - sans feu"	"C30"	33.2	0.046
"6151"	2065	"SSP2-4.5 - sans feu"	"C50"	152.8	0.21
"6151"	2065	"SSP2-4.5 - sans feu"	"C70"	124.8	0.171
"6151"	2065	"SSP2-4.5 - sans feu"	"C90"	122.4	0.168
"6151"	2065	"SSP2-4.5 - sans feu"	"OLD"	265.6	0.365
"6151"	2065	"SSP2-4.5 - sans pert"	"C50"	24	0.033
"6151"	2065	"SSP2-4.5 - sans pert"	"C70"	16	0.022
"6151"	2065	"SSP2-4.5 - sans pert"	"C90"	116	0.159
"6151"	2065	"SSP2-4.5 - sans pert"	"OLD"	572	0.786
"6151"	2065	"SSP3-7.0 - reboisement"	"C10"	42	0.058
"6151"	2065	"SSP3-7.0 - reboisement"	"C30"	50.4	0.069
"6151"	2065	"SSP3-7.0 - reboisement"	"C50"	145.6	0.2
"6151"	2065	"SSP3-7.0 - reboisement"	"C70"	119.2	0.164
"6151"	2065	"SSP3-7.0 - reboisement"	"C90"	114	0.157
"6151"	2065	"SSP3-7.0 - reboisement"	"OLD"	256.8	0.353
"6151"	2065	"SSP3-7.0 - recup70%"	"C10"	44.4	0.061
"6151"	2065	"SSP3-7.0 - recup70%"	"C30"	49.6	0.068
"6151"	2065	"SSP3-7.0 - recup70%"	"C50"	146.4	0.201
"6151"	2065	"SSP3-7.0 - recup70%"	"C70"	113.6	0.156
"6151"	2065	"SSP3-7.0 - recup70%"	"C90"	115.2	0.158
"6151"	2065	"SSP3-7.0 - recup70%"	"OLD"	258.8	0.355
"6151"	2065	"SSP3-7.0 - reference"	"C10"	38.4	0.053
"6151"	2065	"SSP3-7.0 - reference"	"C30"	48.4	0.066
"6151"	2065	"SSP3-7.0 - reference"	"C50"	143.2	0.197
"6151"	2065	"SSP3-7.0 - reference"	"C70"	116.4	0.16
"6151"	2065	"SSP3-7.0 - reference"	"C90"	114.8	0.158
"6151"	2065	"SSP3-7.0 - reference"	"OLD"	266.8	0.366
"6151"	2065	"SSP3-7.0 - reserve"	"C10"	45.6	0.063
"6151"	2065	"SSP3-7.0 - reserve"	"C30"	48.4	0.066
"6151"	2065	"SSP3-7.0 - reserve"	"C50"	144	0.198
"6151"	2065	"SSP3-7.0 - reserve"	"C70"	112.4	0.154
"6151"	2065	"SSP3-7.0 - reserve"	"C90"	117.6	0.162
"6151"	2065	"SSP3-7.0 - reserve"	"OLD"	260	0.357
"6151"	2065	"SSP3-7.0 - sans coupe"	"C10"	20	0.027
"6151"	2065	"SSP3-7.0 - sans coupe"	"C30"	22.8571428571429	0.031
"6151"	2065	"SSP3-7.0 - sans coupe"	"C50"	22.8	0.031
"6151"	2065	"SSP3-7.0 - sans coupe"	"C70"	16	0.022
"6151"	2065	"SSP3-7.0 - sans coupe"	"C90"	110	0.151
"6151"	2065	"SSP3-7.0 - sans coupe"	"OLD"	549.2	0.754
"6151"	2065	"SSP3-7.0 - sans feu"	"C10"	29.6	0.041
"6151"	2065	"SSP3-7.0 - sans feu"	"C30"	34	0.047
"6151"	2065	"SSP3-7.0 - sans feu"	"C50"	153.2	0.21
"6151"	2065	"SSP3-7.0 - sans feu"	"C70"	122	0.168
"6151"	2065	"SSP3-7.0 - sans feu"	"C90"	118.8	0.163
"6151"	2065	"SSP3-7.0 - sans feu"	"OLD"	270.4	0.371
"6151"	2065	"SSP3-7.0 - sans pert"	"C50"	24	0.033
"6151"	2065	"SSP3-7.0 - sans pert"	"C70"	16	0.022
"6151"	2065	"SSP3-7.0 - sans pert"	"C90"	116	0.159
"6151"	2065	"SSP3-7.0 - sans pert"	"OLD"	572	0.786
"6151"	2065	"climat stable - reboisement"	"C10"	48.8	0.067
"6151"	2065	"climat stable - reboisement"	"C30"	53.6	0.074
"6151"	2065	"climat stable - reboisement"	"C50"	144.8	0.199
"6151"	2065	"climat stable - reboisement"	"C70"	112.4	0.154
"6151"	2065	"climat stable - reboisement"	"C90"	115.2	0.158
"6151"	2065	"climat stable - reboisement"	"OLD"	253.2	0.348
"6151"	2065	"climat stable - recup70%"	"C10"	39.2	0.054
"6151"	2065	"climat stable - recup70%"	"C30"	47.6	0.065
"6151"	2065	"climat stable - recup70%"	"C50"	148	0.203
"6151"	2065	"climat stable - recup70%"	"C70"	112	0.154
"6151"	2065	"climat stable - recup70%"	"C90"	119.2	0.164
"6151"	2065	"climat stable - recup70%"	"OLD"	262	0.36
"6151"	2065	"climat stable - reference"	"C10"	40	0.055
"6151"	2065	"climat stable - reference"	"C30"	47.6	0.065
"6151"	2065	"climat stable - reference"	"C50"	146	0.201
"6151"	2065	"climat stable - reference"	"C70"	117.2	0.161
"6151"	2065	"climat stable - reference"	"C90"	118	0.162
"6151"	2065	"climat stable - reference"	"OLD"	259.2	0.356
"6151"	2065	"climat stable - reserve"	"C10"	39.6	0.054
"6151"	2065	"climat stable - reserve"	"C30"	43.6	0.06
"6151"	2065	"climat stable - reserve"	"C50"	146	0.201
"6151"	2065	"climat stable - reserve"	"C70"	120	0.165
"6151"	2065	"climat stable - reserve"	"C90"	114.8	0.158
"6151"	2065	"climat stable - reserve"	"OLD"	264	0.363
"6151"	2065	"climat stable - sans coupe"	"C10"	58	0.08
"6151"	2065	"climat stable - sans coupe"	"C30"	24	0.033
"6151"	2065	"climat stable - sans coupe"	"C50"	21.6	0.03
"6151"	2065	"climat stable - sans coupe"	"C70"	14.8	0.02
"6151"	2065	"climat stable - sans coupe"	"C90"	106	0.146
"6151"	2065	"climat stable - sans coupe"	"OLD"	534	0.734
"6151"	2065	"climat stable - sans feu"	"C10"	29.2	0.04
"6151"	2065	"climat stable - sans feu"	"C30"	36	0.049
"6151"	2065	"climat stable - sans feu"	"C50"	146	0.201
"6151"	2065	"climat stable - sans feu"	"C70"	127.6	0.175
"6151"	2065	"climat stable - sans feu"	"C90"	120.4	0.165
"6151"	2065	"climat stable - sans feu"	"OLD"	268.8	0.369
"6151"	2065	"climat stable - sans pert"	"C50"	24	0.033
"6151"	2065	"climat stable - sans pert"	"C70"	16	0.022
"6151"	2065	"climat stable - sans pert"	"C90"	116	0.159
"6151"	2065	"climat stable - sans pert"	"OLD"	572	0.786
"6151"	2070	"SSP2-4.5 - reboisement"	"C10"	37.2	0.051
"6151"	2070	"SSP2-4.5 - reboisement"	"C30"	47.6	0.065
"6151"	2070	"SSP2-4.5 - reboisement"	"C50"	172.4	0.237
"6151"	2070	"SSP2-4.5 - reboisement"	"C70"	124.8	0.171
"6151"	2070	"SSP2-4.5 - reboisement"	"C90"	123.6	0.17
"6151"	2070	"SSP2-4.5 - reboisement"	"OLD"	222.4	0.305
"6151"	2070	"SSP2-4.5 - recup70%"	"C10"	40.4	0.055
"6151"	2070	"SSP2-4.5 - recup70%"	"C30"	42.4	0.058
"6151"	2070	"SSP2-4.5 - recup70%"	"C50"	154.4	0.212
"6151"	2070	"SSP2-4.5 - recup70%"	"C70"	126	0.173
"6151"	2070	"SSP2-4.5 - recup70%"	"C90"	127.6	0.175
"6151"	2070	"SSP2-4.5 - recup70%"	"OLD"	237.2	0.326
"6151"	2070	"SSP2-4.5 - reference"	"C10"	38.6666666666667	0.053
"6151"	2070	"SSP2-4.5 - reference"	"C30"	50.4	0.069
"6151"	2070	"SSP2-4.5 - reference"	"C50"	148	0.203
"6151"	2070	"SSP2-4.5 - reference"	"C70"	127.6	0.175
"6151"	2070	"SSP2-4.5 - reference"	"C90"	124.8	0.171
"6151"	2070	"SSP2-4.5 - reference"	"OLD"	242.4	0.333
"6151"	2070	"SSP2-4.5 - reserve"	"C10"	49.6	0.068
"6151"	2070	"SSP2-4.5 - reserve"	"C30"	60	0.082
"6151"	2070	"SSP2-4.5 - reserve"	"C50"	137.6	0.189
"6151"	2070	"SSP2-4.5 - reserve"	"C70"	126.8	0.174
"6151"	2070	"SSP2-4.5 - reserve"	"C90"	126	0.173
"6151"	2070	"SSP2-4.5 - reserve"	"OLD"	228	0.313
"6151"	2070	"SSP2-4.5 - sans coupe"	"C10"	41.1428571428571	0.057
"6151"	2070	"SSP2-4.5 - sans coupe"	"C30"	16.5714285714286	0.023
"6151"	2070	"SSP2-4.5 - sans coupe"	"C50"	24.4	0.034
"6151"	2070	"SSP2-4.5 - sans coupe"	"C70"	15.2	0.021
"6151"	2070	"SSP2-4.5 - sans coupe"	"C90"	97.2	0.134
"6151"	2070	"SSP2-4.5 - sans coupe"	"OLD"	550.8	0.757
"6151"	2070	"SSP2-4.5 - sans feu"	"C10"	28.8	0.04
"6151"	2070	"SSP2-4.5 - sans feu"	"C30"	36.4	0.05
"6151"	2070	"SSP2-4.5 - sans feu"	"C50"	147.6	0.203
"6151"	2070	"SSP2-4.5 - sans feu"	"C70"	135.6	0.186
"6151"	2070	"SSP2-4.5 - sans feu"	"C90"	130	0.179
"6151"	2070	"SSP2-4.5 - sans feu"	"OLD"	249.6	0.343
"6151"	2070	"SSP2-4.5 - sans pert"	"C50"	20	0.027
"6151"	2070	"SSP2-4.5 - sans pert"	"C70"	16	0.022
"6151"	2070	"SSP2-4.5 - sans pert"	"C90"	100	0.137
"6151"	2070	"SSP2-4.5 - sans pert"	"OLD"	592	0.813
"6151"	2070	"SSP3-7.0 - reboisement"	"C10"	53.6	0.074
"6151"	2070	"SSP3-7.0 - reboisement"	"C30"	53.6	0.074
"6151"	2070	"SSP3-7.0 - reboisement"	"C50"	140.8	0.193
"6151"	2070	"SSP3-7.0 - reboisement"	"C70"	127.2	0.175
