"mgmt.unit"	"Année"	"scen"	"ssp"	"bonif"	"spp"	"area"	"Proportion"
"6151"	2025	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus tolérants"	574.4	0.789
"6151"	2025	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	106.8	0.147
"6151"	2025	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	42.8	0.059
"6151"	2025	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	4	0.005
"6151"	2025	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus tolérants"	573.2	0.787
"6151"	2025	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	112	0.154
"6151"	2025	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	38.8	0.053
"6151"	2025	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	4	0.005
"6151"	2025	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus tolérants"	573.2	0.787
"6151"	2025	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	111.2	0.153
"6151"	2025	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	39.6	0.054
"6151"	2025	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	4	0.005
"6151"	2025	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus tolérants"	570.4	0.784
"6151"	2025	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	113.6	0.156
"6151"	2025	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	40	0.055
"6151"	2025	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	4	0.005
"6151"	2030	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus tolérants"	562.8	0.773
"6151"	2030	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	99.2	0.136
"6151"	2030	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	54.8	0.075
"6151"	2030	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	11.2	0.015
"6151"	2030	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus tolérants"	567.2	0.779
"6151"	2030	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	106	0.146
"6151"	2030	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	50	0.069
"6151"	2030	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	4.8	0.007
"6151"	2030	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus tolérants"	565.6	0.777
"6151"	2030	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	111.2	0.153
"6151"	2030	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	47.6	0.065
"6151"	2030	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	4	0.005
"6151"	2030	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus tolérants"	570.8	0.784
"6151"	2030	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	110	0.151
"6151"	2030	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	43.6	0.06
"6151"	2030	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	4	0.005
"6151"	2030	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus tolérants"	569.6	0.782
"6151"	2030	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	109.2	0.15
"6151"	2030	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	45.2	0.062
"6151"	2030	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	4	0.005
"6151"	2030	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus tolérants"	574	0.788
"6151"	2030	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	109.2	0.15
"6151"	2030	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	40.8	0.056
"6151"	2030	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	4	0.005
"6151"	2030	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus tolérants"	569.6	0.782
"6151"	2030	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	109.6	0.151
"6151"	2030	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	44.8	0.062
"6151"	2030	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	4	0.005
"6151"	2030	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus tolérants"	573.6	0.788
"6151"	2030	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	102	0.14
"6151"	2030	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	40.4	0.055
"6151"	2030	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	12	0.016
"6151"	2030	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus tolérants"	572.4	0.786
"6151"	2030	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	108.8	0.149
"6151"	2030	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	42	0.058
"6151"	2030	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	4.8	0.007
"6151"	2030	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus tolérants"	574	0.788
"6151"	2030	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	107.6	0.148
"6151"	2030	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	42.4	0.058
"6151"	2030	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	4	0.005
"6151"	2030	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus tolérants"	572	0.786
"6151"	2030	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	108	0.148
"6151"	2030	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	44	0.06
"6151"	2030	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	4	0.005
"6151"	2030	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus tolérants"	572.4	0.786
"6151"	2030	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	109.6	0.151
"6151"	2030	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	42	0.058
"6151"	2030	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	4	0.005
"6151"	2030	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus tolérants"	573.2	0.787
"6151"	2030	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	107.6	0.148
"6151"	2030	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	43.2	0.059
"6151"	2030	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	4	0.005
"6151"	2030	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus tolérants"	572	0.786
"6151"	2030	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	111.2	0.153
"6151"	2030	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	40.8	0.056
"6151"	2030	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	4	0.005
"6151"	2030	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus tolérants"	568.8	0.781
"6151"	2030	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	102.4	0.141
"6151"	2030	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	44.8	0.062
"6151"	2030	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	12	0.016
"6151"	2030	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus tolérants"	567.2	0.779
"6151"	2030	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	104	0.143
"6151"	2030	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	52	0.071
"6151"	2030	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	4.8	0.007
"6151"	2030	"climat stable - reference"	"climat stable"	"reference"	"Feuillus tolérants"	571.2	0.785
"6151"	2030	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	107.6	0.148
"6151"	2030	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	44.8	0.062
"6151"	2030	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	4.4	0.006
"6151"	2030	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus tolérants"	569.2	0.782
"6151"	2030	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	102.8	0.141
"6151"	2030	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	52	0.071
"6151"	2030	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	4	0.005
"6151"	2030	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus tolérants"	570.4	0.784
"6151"	2030	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	108	0.148
"6151"	2030	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	45.6	0.063
"6151"	2030	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	4	0.005
"6151"	2030	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus tolérants"	570.4	0.784
"6151"	2030	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	110.4	0.152
"6151"	2030	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	43.2	0.059
"6151"	2030	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	4	0.005
"6151"	2030	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus tolérants"	564.8	0.776
"6151"	2030	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	113.6	0.156
"6151"	2030	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	45.6	0.063
"6151"	2030	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	4	0.005
"6151"	2035	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus tolérants"	564.8	0.776
"6151"	2035	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	95.6	0.131
"6151"	2035	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	53.2	0.073
"6151"	2035	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	14.4	0.02
"6151"	2035	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus tolérants"	571.2	0.785
"6151"	2035	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	104	0.143
"6151"	2035	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	47.6	0.065
"6151"	2035	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	5.2	0.007
"6151"	2035	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus tolérants"	568	0.78
"6151"	2035	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	109.2	0.15
"6151"	2035	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	46.8	0.064
"6151"	2035	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	4.44444444444444	0.006
"6151"	2035	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus tolérants"	570	0.783
"6151"	2035	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	106.8	0.147
"6151"	2035	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	47.6	0.065
"6151"	2035	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	4	0.005
"6151"	2035	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus tolérants"	567.6	0.78
"6151"	2035	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	108	0.148
"6151"	2035	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	48.4	0.066
"6151"	2035	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	4	0.005
"6151"	2035	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus tolérants"	574.8	0.79
"6151"	2035	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	107.2	0.147
"6151"	2035	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	42	0.058
"6151"	2035	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	4	0.005
"6151"	2035	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus tolérants"	567.6	0.78
"6151"	2035	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	109.2	0.15
"6151"	2035	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	47.2	0.065
"6151"	2035	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	4	0.005
"6151"	2035	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus tolérants"	574.4	0.789
"6151"	2035	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	98.4	0.135
"6151"	2035	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	39.6	0.054
"6151"	2035	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	15.6	0.021
"6151"	2035	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus tolérants"	574	0.788
"6151"	2035	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	104.8	0.144
"6151"	2035	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	43.6	0.06
"6151"	2035	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	5.6	0.008
"6151"	2035	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus tolérants"	577.6	0.793
"6151"	2035	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	104.8	0.144
"6151"	2035	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	42	0.058
"6151"	2035	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	4	0.005
"6151"	2035	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus tolérants"	574.8	0.79
"6151"	2035	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	105.2	0.145
"6151"	2035	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	44	0.06
"6151"	2035	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	4	0.005
"6151"	2035	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus tolérants"	572.4	0.786
"6151"	2035	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	107.6	0.148
"6151"	2035	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	44.4	0.061
"6151"	2035	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	4	0.005
"6151"	2035	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus tolérants"	573.6	0.788
"6151"	2035	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	106.4	0.146
"6151"	2035	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	44	0.06
"6151"	2035	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	4	0.005
"6151"	2035	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus tolérants"	574	0.788
"6151"	2035	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	111.2	0.153
"6151"	2035	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	38.8	0.053
"6151"	2035	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	4	0.005
"6151"	2035	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus tolérants"	566	0.777
"6151"	2035	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	101.2	0.139
"6151"	2035	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	45.2	0.062
"6151"	2035	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	15.6	0.021
"6151"	2035	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus tolérants"	566.8	0.779
"6151"	2035	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	102.4	0.141
"6151"	2035	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	53.2	0.073
"6151"	2035	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	5.6	0.008
"6151"	2035	"climat stable - reference"	"climat stable"	"reference"	"Feuillus tolérants"	569.2	0.782
"6151"	2035	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	106.4	0.146
"6151"	2035	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	48	0.066
"6151"	2035	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	4.4	0.006
"6151"	2035	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus tolérants"	565.6	0.777
"6151"	2035	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	100.8	0.138
"6151"	2035	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	57.6	0.079
"6151"	2035	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	4	0.005
"6151"	2035	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus tolérants"	566.8	0.779
"6151"	2035	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	106.8	0.147
"6151"	2035	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	50.4	0.069
"6151"	2035	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	4	0.005
"6151"	2035	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus tolérants"	572.8	0.787
"6151"	2035	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	106.4	0.146
"6151"	2035	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	44.8	0.062
"6151"	2035	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	4	0.005
"6151"	2035	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus tolérants"	563.2	0.774
"6151"	2035	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	110.4	0.152
"6151"	2035	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	50.4	0.069
"6151"	2035	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	4	0.005
"6151"	2040	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus tolérants"	570	0.783
"6151"	2040	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	91.2	0.125
"6151"	2040	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	48.8	0.067
"6151"	2040	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	18	0.025
"6151"	2040	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus tolérants"	573.2	0.787
"6151"	2040	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	103.2	0.142
"6151"	2040	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	46.4	0.064
"6151"	2040	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	5.2	0.007
"6151"	2040	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus tolérants"	568.8	0.781
"6151"	2040	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	107.2	0.147
"6151"	2040	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	48	0.066
"6151"	2040	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	4.44444444444444	0.006
"6151"	2040	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus tolérants"	572.8	0.787
"6151"	2040	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	105.2	0.145
"6151"	2040	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	46.4	0.064
"6151"	2040	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	4	0.005
"6151"	2040	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus tolérants"	566.4	0.778
"6151"	2040	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	109.2	0.15
"6151"	2040	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	48.4	0.066
"6151"	2040	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	4	0.005
"6151"	2040	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus tolérants"	577.2	0.793
"6151"	2040	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	106	0.146
"6151"	2040	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	40.8	0.056
"6151"	2040	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	4	0.005
"6151"	2040	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus tolérants"	568	0.78
"6151"	2040	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	108.4	0.149
"6151"	2040	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	47.6	0.065
"6151"	2040	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	4	0.005
"6151"	2040	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus tolérants"	573.2	0.787
"6151"	2040	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	95.6	0.131
"6151"	2040	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	39.6	0.054
"6151"	2040	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	19.6	0.027
"6151"	2040	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus tolérants"	576.4	0.792
"6151"	2040	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	103.6	0.142
"6151"	2040	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	42	0.058
"6151"	2040	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	6	0.008
"6151"	2040	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus tolérants"	579.6	0.796
"6151"	2040	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	103.6	0.142
"6151"	2040	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	41.2	0.057
"6151"	2040	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	4	0.005
"6151"	2040	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus tolérants"	578	0.794
"6151"	2040	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	102	0.14
"6151"	2040	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	44	0.06
"6151"	2040	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	4	0.005
"6151"	2040	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus tolérants"	570.8	0.784
"6151"	2040	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	107.2	0.147
"6151"	2040	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	46.4	0.064
"6151"	2040	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	4	0.005
"6151"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus tolérants"	575.6	0.791
"6151"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	106.4	0.146
"6151"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	42	0.058
"6151"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	4	0.005
"6151"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus tolérants"	573.6	0.788
"6151"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	110.8	0.152
"6151"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	39.6	0.054
"6151"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	4	0.005
"6151"	2040	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus tolérants"	563.2	0.774
"6151"	2040	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	98.8	0.136
